#{"t_start": 1760706908.3570316, "env_id": "CartPole-v1"}
r,l,t
110.0,110,402.599812
114.0,114,402.726655
113.0,113,402.871613
117.0,117,403.005363
112.0,112,403.129553
113.0,113,403.311615
114.0,114,403.49531
114.0,114,403.657804
114.0,114,403.81859
112.0,112,403.979079
113.0,113,404.153302
116.0,116,404.334642
114.0,114,404.501666
109.0,109,404.682627
111.0,111,404.866072
117.0,117,405.054815
110.0,110,405.229332
109.0,109,405.381576
112.0,112,405.507962
113.0,113,405.633557
111.0,111,405.757451
115.0,115,405.886513
119.0,119,406.03458
113.0,113,406.17275
115.0,115,406.30956
114.0,114,406.440539
113.0,113,406.566901
114.0,114,406.700725
113.0,113,406.82824
118.0,118,406.973608
115.0,115,407.100085
111.0,111,407.228519
115.0,115,407.364818
117.0,117,407.495875
116.0,116,407.62281
114.0,114,407.749475
115.0,115,407.874298
114.0,114,408.012843
112.0,112,408.139691
112.0,112,408.266023
114.0,114,408.391734
113.0,113,408.517774
109.0,109,408.638374
114.0,114,408.765799
110.0,110,408.88841
115.0,115,409.034613
115.0,115,409.171737
111.0,111,409.314637
112.0,112,409.443919
112.0,112,409.571826
110.0,110,409.696197
109.0,109,409.827982
113.0,113,409.968216
111.0,111,410.116645
113.0,113,410.241809
114.0,114,410.374977
119.0,119,410.506085
107.0,107,410.631255
112.0,112,410.824514
109.0,109,410.955582
113.0,113,411.099852
109.0,109,411.231727
113.0,113,411.361718
120.0,120,411.499329
117.0,117,411.631249
119.0,119,411.764734
111.0,111,411.891423
121.0,121,412.03318
116.0,116,412.176366
116.0,116,412.313849
117.0,117,412.443618
115.0,115,412.572141
114.0,114,412.700261
116.0,116,412.828127
111.0,111,412.949867
120.0,120,413.085933
112.0,112,413.223582
119.0,119,413.363551
111.0,111,413.489473
110.0,110,413.618216
119.0,119,413.754404
111.0,111,413.88101
110.0,110,414.012591
108.0,108,414.145977
115.0,115,414.302385
111.0,111,414.429725
116.0,116,414.563182
112.0,112,414.691123
113.0,113,414.828586
113.0,113,414.959037
113.0,113,415.094918
112.0,112,415.237126
113.0,113,415.395689
112.0,112,415.564602
108.0,108,415.720238
111.0,111,415.87805
111.0,111,416.030547
112.0,112,416.188534
114.0,114,416.377899
115.0,115,416.538058
111.0,111,416.703323
113.0,113,416.87895
110.0,110,417.052217
113.0,113,417.234266
117.0,117,417.398364
109.0,109,417.521484
115.0,115,417.653044
111.0,111,417.775575
113.0,113,417.904371
118.0,118,418.042318
116.0,116,418.175588
114.0,114,418.346519
111.0,111,418.482924
113.0,113,418.61093
113.0,113,418.735971
113.0,113,418.858678
114.0,114,418.987643
115.0,115,419.114598
115.0,115,419.244523
113.0,113,419.37529
116.0,116,419.515787
112.0,112,419.641206
110.0,110,419.769387
110.0,110,419.892044
108.0,108,420.014632
116.0,116,420.144607
113.0,113,420.276893
112.0,112,420.407321
110.0,110,420.539868
113.0,113,420.664708
112.0,112,420.788885
115.0,115,420.917032
117.0,117,421.051948
117.0,117,421.187511
115.0,115,421.318686
110.0,110,421.44157
111.0,111,421.578165
112.0,112,421.701723
114.0,114,421.824772
115.0,115,421.952194
116.0,116,422.088685
13.0,13,422.103868
116.0,116,422.237257
115.0,115,422.372165
116.0,116,422.506852
115.0,115,422.641842
14.0,14,422.655681
115.0,115,422.787066
111.0,111,422.912523
116.0,116,423.044685
119.0,119,423.19232
119.0,119,423.3315
113.0,113,423.459354
115.0,115,423.60195
111.0,111,423.727807
114.0,114,423.857797
115.0,115,423.990346
112.0,112,424.120943
114.0,114,424.253857
112.0,112,424.386527
118.0,118,424.516439
111.0,111,424.648873
117.0,117,424.777712
114.0,114,424.903988
116.0,116,425.04552
116.0,116,425.174812
118.0,118,425.311578
114.0,114,425.441952
116.0,116,425.574589
112.0,112,425.712201
115.0,115,425.835176
116.0,116,425.963471
114.0,114,426.093529
119.0,119,426.23019
117.0,117,426.366457
115.0,115,426.496654
119.0,119,426.63358
119.0,119,426.769358
118.0,118,426.897876
118.0,118,427.026105
119.0,119,427.162075
120.0,120,427.311824
115.0,115,427.495531
120.0,120,427.664428
118.0,118,427.832679
117.0,117,427.993958
115.0,115,428.15734
115.0,115,428.318614
114.0,114,428.471487
116.0,116,428.633327
116.0,116,428.827873
111.0,111,428.99713
117.0,117,429.188655
120.0,120,429.360845
112.0,112,429.486178
118.0,118,429.617728
118.0,118,429.749257
118.0,118,429.890733
112.0,112,430.016945
118.0,118,430.147773
121.0,121,430.289486
123.0,123,430.426989
119.0,119,430.562573
121.0,121,430.697125
122.0,122,430.844974
120.0,120,430.982508
117.0,117,431.118098
117.0,117,431.252776
117.0,117,431.396431
114.0,114,431.522782
114.0,114,431.653932
118.0,118,431.787358
120.0,120,431.930824
118.0,118,432.062518
122.0,122,432.207881
116.0,116,432.350644
114.0,114,432.486508
119.0,119,432.619165
122.0,122,432.76284
121.0,121,432.911329
121.0,121,433.050743
124.0,124,433.194806
117.0,117,433.336924
124.0,124,433.482724
117.0,117,433.612574
117.0,117,433.752478
124.0,124,433.892883
119.0,119,434.041834
113.0,113,434.17316
120.0,120,434.321833
119.0,119,434.456084
122.0,122,434.591635
121.0,121,434.730385
119.0,119,434.861646
122.0,122,435.011465
121.0,121,435.157223
120.0,120,435.296024
124.0,124,435.434391
124.0,124,435.572065
118.0,118,435.703773
126.0,126,435.844054
120.0,120,435.990242
117.0,117,436.131361
122.0,122,436.272763
125.0,125,436.420666
123.0,123,436.560331
120.0,120,436.695108
119.0,119,436.827897
120.0,120,436.960722
120.0,120,437.104817
119.0,119,437.235099
123.0,123,437.379114
124.0,124,437.516332
129.0,129,437.656333
120.0,120,437.789254
126.0,126,437.928966
121.0,121,438.072987
120.0,120,438.20835
127.0,127,438.352565
124.0,124,438.49177
127.0,127,438.631684
124.0,124,438.767238
125.0,125,438.907574
128.0,128,439.055986
123.0,123,439.214562
128.0,128,439.412129
129.0,129,439.60092
129.0,129,439.779121
130.0,130,439.961797
127.0,127,440.147054
130.0,130,440.328724
132.0,132,440.510825
125.0,125,440.695248
124.0,124,440.883965
129.0,129,441.089766
121.0,121,441.30588
121.0,121,441.444636
128.0,128,441.591059
124.0,124,441.730772
124.0,124,441.869564
126.0,126,442.017301
129.0,129,442.167125
130.0,130,442.325009
133.0,133,442.475159
132.0,132,442.622123
127.0,127,442.76664
133.0,133,442.918927
127.0,127,443.062846
133.0,133,443.213697
134.0,134,443.380094
125.0,125,443.519781
125.0,125,443.657951
130.0,130,443.802828
127.0,127,443.944797
130.0,130,444.097639
127.0,127,444.253661
127.0,127,444.420784
128.0,128,444.566378
124.0,124,444.70774
126.0,126,444.854076
131.0,131,445.005627
131.0,131,445.156465
128.0,128,445.31836
128.0,128,445.469766
135.0,135,445.61759
135.0,135,445.76651
130.0,130,445.912221
132.0,132,446.057945
128.0,128,446.199738
131.0,131,446.356931
129.0,129,446.507623
128.0,128,446.65375
133.0,133,446.801222
135.0,135,446.95457
124.0,124,447.092657
135.0,135,447.241461
129.0,129,447.403158
128.0,128,447.546597
133.0,133,447.69174
133.0,133,447.837358
129.0,129,447.980129
130.0,130,448.123351
125.0,125,448.262294
122.0,122,448.412197
124.0,124,448.578845
121.0,121,448.718551
123.0,123,448.853666
122.0,122,448.988682
123.0,123,449.129915
125.0,125,449.269219
130.0,130,449.417562
134.0,134,449.57585
126.0,126,449.721506
124.0,124,449.861606
137.0,137,450.017544
129.0,129,450.163904
128.0,128,450.312072
134.0,134,450.475059
132.0,132,450.62592
132.0,132,450.772514
131.0,131,450.914662
137.0,137,451.068813
135.0,135,451.229292
129.0,129,451.433496
126.0,126,451.634488
127.0,127,451.827048
131.0,131,452.01632
128.0,128,452.200506
128.0,128,452.375184
121.0,121,452.565674
128.0,128,452.764739
125.0,125,452.956778
131.0,131,453.184056
134.0,134,453.401787
131.0,131,453.55076
127.0,127,453.712838
129.0,129,453.859438
142.0,142,454.022554
124.0,124,454.167123
125.0,125,454.313165
131.0,131,454.463221
127.0,127,454.60429
131.0,131,454.763405
135.0,135,454.912823
136.0,136,455.064555
129.0,129,455.206043
127.0,127,455.35357
158.0,158,455.548442
124.0,124,455.690051
130.0,130,455.851343
138.0,138,456.004906
126.0,126,456.145885
129.0,129,456.289517
132.0,132,456.437183
124.0,124,456.582048
118.0,118,456.718996
120.0,120,456.864486
120.0,120,456.999875
121.0,121,457.134424
133.0,133,457.287291
119.0,119,457.427424
132.0,132,457.574658
121.0,121,457.708056
138.0,138,457.872513
133.0,133,458.020685
132.0,132,458.170666
141.0,141,458.330055
215.0,215,458.570851
130.0,130,458.714936
133.0,133,458.875894
120.0,120,459.010618
140.0,140,459.16863
130.0,130,459.319497
149.0,149,459.489434
131.0,131,459.63611
131.0,131,459.781247
136.0,136,459.944888
131.0,131,460.090161
129.0,129,460.233625
136.0,136,460.389739
232.0,232,460.654086
184.0,184,460.859415
127.0,127,461.019414
124.0,124,461.15941
122.0,122,461.299925
122.0,122,461.440977
122.0,122,461.576483
128.0,128,461.71691
128.0,128,461.857258
127.0,127,462.012013
134.0,134,462.161757
137.0,137,462.320087
133.0,133,462.471874
134.0,134,462.620387
130.0,130,462.767237
128.0,128,462.909988
143.0,143,463.082787
124.0,124,463.221942
116.0,116,463.35551
129.0,129,463.552928
139.0,139,463.753421
199.0,199,464.038346
260.0,260,464.399583
142.0,142,464.598461
130.0,130,464.794929
134.0,134,465.009946
130.0,130,465.233354
131.0,131,465.446609
129.0,129,465.606794
125.0,125,465.745068
220.0,220,465.994972
206.0,206,466.241702
238.0,238,466.510142
207.0,207,466.738821
146.0,146,466.898823
129.0,129,467.044989
137.0,137,467.209792
132.0,132,467.362128
149.0,149,467.531036
121.0,121,467.662925
155.0,155,467.831929
129.0,129,467.973819
267.0,267,468.282136
148.0,148,468.445797
132.0,132,468.596184
266.0,266,468.898021
283.0,283,469.228863
243.0,243,469.510153
287.0,287,469.82501
273.0,273,470.126262
168.0,168,470.33256
160.0,160,470.514058
314.0,314,470.85398
147.0,147,471.01605
261.0,261,471.315491
272.0,272,471.619014
291.0,291,471.941678
151.0,151,472.112341
123.0,123,472.24923
122.0,122,472.404199
419.0,419,472.876057
282.0,282,473.189707
146.0,146,473.369393
334.0,334,473.741854
352.0,352,474.130291
121.0,121,474.266562
131.0,131,474.425467
304.0,304,474.769733
126.0,126,474.914099
271.0,271,475.228066
210.0,210,475.490587
187.0,187,475.784571
124.0,124,475.960221
171.0,171,476.193553
122.0,122,476.364813
132.0,132,476.55707
212.0,212,476.853727
125.0,125,477.050258
126.0,126,477.253614
132.0,132,477.472993
140.0,140,477.661544
148.0,148,477.82469
133.0,133,477.97234
134.0,134,478.118336
141.0,141,478.279536
134.0,134,478.429054
135.0,135,478.594608
211.0,211,478.858882
356.0,356,479.304734
152.0,152,479.476923
167.0,167,479.676214
358.0,358,480.079914
339.0,339,480.47054
183.0,183,480.681419
429.0,429,481.164909
324.0,324,481.534572
319.0,319,481.901812
316.0,316,482.285856
317.0,317,482.650749
312.0,312,483.016587
303.0,303,483.377639
180.0,180,483.583758
339.0,339,483.977829
137.0,137,484.129447
325.0,325,484.499998
176.0,176,484.701373
302.0,302,485.050828
140.0,140,485.206329
297.0,297,485.544893
332.0,332,485.934366
275.0,275,486.259856
143.0,143,486.430448
132.0,132,486.578005
280.0,280,486.906481
135.0,135,487.056954
299.0,299,487.401804
144.0,144,487.581568
291.0,291,488.041172
279.0,279,488.44893
284.0,284,488.835607
291.0,291,489.295045
250.0,250,489.679012
258.0,258,489.992347
298.0,298,490.336185
262.0,262,490.636932
269.0,269,490.940362
241.0,241,491.22501
303.0,303,491.579348
331.0,331,491.949805
358.0,358,492.366684
291.0,291,492.696594
291.0,291,493.028083
357.0,357,493.452382
202.0,202,493.678198
314.0,314,494.031666
309.0,309,494.401971
295.0,295,494.744274
331.0,331,495.137119
333.0,333,495.518413
327.0,327,495.88341
474.0,474,496.444408
433.0,433,496.92444
444.0,444,497.439056
465.0,465,497.97573
353.0,353,498.39903
500.0,500,498.974553
500.0,500,499.559824
500.0,500,500.325467
402.0,402,500.891893
331.0,331,501.437288
327.0,327,501.880187
327.0,327,502.258468
394.0,394,502.711064
500.0,500,503.288351
327.0,327,503.677788
311.0,311,504.035428
317.0,317,504.404011
500.0,500,504.993
500.0,500,505.585982
339.0,339,505.965842
341.0,341,506.346507
332.0,332,506.746841
359.0,359,507.161111
500.0,500,507.742432
353.0,353,508.138389
370.0,370,508.558948
426.0,426,509.056592
343.0,343,509.483561
346.0,346,509.881577
370.0,370,510.302943
349.0,349,510.702056
316.0,316,511.048549
500.0,500,511.605824
500.0,500,512.340564
500.0,500,513.069533
500.0,500,513.822789
349.0,349,514.225941
330.0,330,514.601959
366.0,366,515.028607
500.0,500,515.601167
500.0,500,516.178607
500.0,500,516.756497
500.0,500,517.349074
500.0,500,517.92669
500.0,500,518.502534
442.0,442,518.993781
444.0,444,519.503657
500.0,500,520.068883
500.0,500,520.632809
500.0,500,521.206799
350.0,350,521.608353
471.0,471,522.152149
195.0,195,522.37641
169.0,169,522.568944
170.0,170,522.761796
232.0,232,523.028345
254.0,254,523.329684
163.0,163,523.513981
371.0,371,524.019033
500.0,500,524.723155
439.0,439,525.370831
442.0,442,525.996758
222.0,222,526.243896
211.0,211,526.49719
500.0,500,527.076956
500.0,500,527.667428
178.0,178,527.862542
500.0,500,528.4356
170.0,170,528.628513
161.0,161,528.810344
160.0,160,528.991527
285.0,285,529.320626
186.0,186,529.537151
155.0,155,529.708161
500.0,500,530.268805
163.0,163,530.462231
184.0,184,530.66734
500.0,500,531.235761
500.0,500,531.803372
500.0,500,532.360803
500.0,500,532.938873
500.0,500,533.51348
500.0,500,534.058846
171.0,171,534.24876
175.0,175,534.443956
166.0,166,534.639923
500.0,500,535.206371
500.0,500,535.777739
500.0,500,536.511728
500.0,500,537.228021
500.0,500,537.975928
500.0,500,538.546716
500.0,500,539.118402
500.0,500,539.714538
500.0,500,540.285583
500.0,500,540.861821
500.0,500,541.436452
500.0,500,541.997295
500.0,500,542.576359
500.0,500,543.141813
500.0,500,543.726356
500.0,500,544.305401
500.0,500,544.85345
500.0,500,545.413401
500.0,500,545.979401
500.0,500,546.543055
500.0,500,547.112755
500.0,500,547.680398
500.0,500,548.394691
500.0,500,549.079373
500.0,500,549.860937
500.0,500,550.435725
500.0,500,550.997791
500.0,500,551.578572
500.0,500,552.13154
500.0,500,552.699024
500.0,500,553.259286
500.0,500,553.8215
500.0,500,554.386986
500.0,500,554.960851
500.0,500,555.546044
500.0,500,556.119409
500.0,500,556.698922
500.0,500,557.27265
500.0,500,557.864502
500.0,500,558.441944
500.0,500,559.00497
500.0,500,559.584601
500.0,500,560.264219
500.0,500,560.972111
500.0,500,561.740833
500.0,500,562.365807
500.0,500,562.937965
500.0,500,563.501955
500.0,500,564.079686
500.0,500,564.674123
500.0,500,565.261744
500.0,500,565.827096
500.0,500,566.390323
500.0,500,566.964957
500.0,500,567.54426
500.0,500,568.122526
500.0,500,568.68579
500.0,500,569.305871
500.0,500,569.923408
500.0,500,570.512673
500.0,500,571.10706
500.0,500,571.692847
500.0,500,572.384454
500.0,500,573.095425
500.0,500,573.867881
500.0,500,574.472743
500.0,500,575.040012
500.0,500,575.60204
500.0,500,576.179602
500.0,500,576.744487
500.0,500,577.308225
500.0,500,577.875148
500.0,500,578.461524
500.0,500,579.007439
500.0,500,579.577412
500.0,500,580.137862
500.0,500,580.707698
500.0,500,581.263822
500.0,500,581.822697
500.0,500,582.393883
500.0,500,582.962731
500.0,500,583.551844
500.0,500,584.208355
500.0,500,584.919203
500.0,500,585.650562
500.0,500,586.267826
500.0,500,586.827824
500.0,500,587.383246
500.0,500,587.961286
500.0,500,588.53015
500.0,500,589.089054
500.0,500,589.663934
500.0,500,590.237581
500.0,500,590.823596
500.0,500,591.388009
500.0,500,591.948309
500.0,500,592.499857
500.0,500,593.061573
500.0,500,593.633596
500.0,500,594.220249
500.0,500,594.788191
500.0,500,595.345537
500.0,500,595.925121
500.0,500,596.63929
500.0,500,597.339211
500.0,500,598.085884
500.0,500,598.656502
500.0,500,599.21708
500.0,500,599.76686
500.0,500,600.389338
500.0,500,600.962914
500.0,500,601.53599
500.0,500,602.099775
500.0,500,602.668527
500.0,500,603.249579
500.0,500,603.818565
500.0,500,604.394924
500.0,500,604.955697
500.0,500,605.528111
500.0,500,606.089501
500.0,500,606.657735
500.0,500,607.223079
500.0,500,607.775671
500.0,500,608.508281
500.0,500,609.207543
500.0,500,609.970877
500.0,500,610.545605
500.0,500,611.093495
500.0,500,611.656029
500.0,500,612.207084
500.0,500,612.771924
500.0,500,613.34871
500.0,500,613.897844
500.0,500,614.481521
500.0,500,615.042382
500.0,500,615.606063
500.0,500,616.156579
500.0,500,616.71459
500.0,500,617.264973
500.0,500,617.844651
500.0,500,618.420871
500.0,500,618.994247
500.0,500,619.558577
500.0,500,620.200926
500.0,500,620.917459
500.0,500,621.667156
500.0,500,622.313179
500.0,500,622.885883
500.0,500,623.446913
500.0,500,624.011974
500.0,500,624.74483
500.0,500,625.739643
500.0,500,626.416614
500.0,500,626.985014
500.0,500,627.848114
500.0,500,628.504706
500.0,500,629.308211
500.0,500,629.857566
500.0,500,630.446471
500.0,500,631.02084
500.0,500,631.584321
500.0,500,632.230707
500.0,500,632.957051
500.0,500,633.71207
500.0,500,634.350782
500.0,500,634.910128
500.0,500,635.483127
500.0,500,636.051903
500.0,500,636.622455
500.0,500,637.180715
500.0,500,637.753746
500.0,500,638.323118
500.0,500,638.884489
500.0,500,639.469316
500.0,500,640.034697
500.0,500,640.613944
500.0,500,641.165756
500.0,500,641.742737
500.0,500,642.315472
500.0,500,642.884599
500.0,500,643.44055
500.0,500,644.025092
500.0,500,644.760932
500.0,500,645.472247
500.0,500,646.182169
500.0,500,646.754619
500.0,500,647.315693
500.0,500,647.888077
500.0,500,648.450057
500.0,500,649.02257
500.0,500,649.598491
500.0,500,650.1759
500.0,500,650.739492
500.0,500,651.29288
500.0,500,651.849903
500.0,500,652.399241
500.0,500,652.963216
500.0,500,653.521586
500.0,500,654.092536
500.0,500,654.653788
500.0,500,655.230247
500.0,500,655.791065
500.0,500,656.500043
500.0,500,657.193498
500.0,500,657.979181
500.0,500,658.543994
500.0,500,659.12308
500.0,500,659.68499
500.0,500,660.268371
500.0,500,660.87186
500.0,500,661.456476
500.0,500,662.024153
500.0,500,662.618325
500.0,500,663.19768
500.0,500,663.779737
500.0,500,664.361262
500.0,500,664.918941
500.0,500,665.497833
500.0,500,666.06023
500.0,500,666.635172
500.0,500,667.195633
500.0,500,667.780638
500.0,500,668.515964
500.0,500,669.203944
500.0,500,669.984842
500.0,500,670.573413
500.0,500,671.144805
500.0,500,671.721904
500.0,500,672.278986
500.0,500,672.84973
500.0,500,673.411439
500.0,500,673.976385
500.0,500,674.543355
500.0,500,675.120558
500.0,500,675.707551
500.0,500,676.272575
500.0,500,676.847206
500.0,500,677.412472
500.0,500,677.997679
500.0,500,678.564062
500.0,500,679.147457
500.0,500,679.727514
500.0,500,680.408957
500.0,500,681.103018
500.0,500,681.91815
500.0,500,682.532169
500.0,500,683.114496
500.0,500,683.678262
500.0,500,684.261221
500.0,500,684.819999
500.0,500,685.389552
500.0,500,685.937098
500.0,500,686.499562
500.0,500,687.075643
500.0,500,687.637297
500.0,500,688.213881
500.0,500,688.77451
500.0,500,689.334262
500.0,500,689.896993
500.0,500,690.471585
500.0,500,691.09255
500.0,500,691.69491
500.0,500,692.377639
500.0,500,693.079936
500.0,500,693.846099
500.0,500,694.470587
500.0,500,695.023854
500.0,500,695.59321
500.0,500,696.157223
500.0,500,696.732693
500.0,500,697.297478
500.0,500,697.865024
500.0,500,698.427212
500.0,500,698.994768
500.0,500,699.55702
500.0,500,700.104709
500.0,500,700.84682
500.0,500,701.528145
500.0,500,702.238934
500.0,500,702.808538
500.0,500,703.371525
500.0,500,703.939835
500.0,500,704.65438
500.0,500,705.364177
500.0,500,706.124902
500.0,500,706.68452
500.0,500,707.260509
500.0,500,707.833011
500.0,500,708.397183
500.0,500,708.96256
500.0,500,709.544031
500.0,500,710.108642
500.0,500,710.666367
500.0,500,711.242322
500.0,500,711.805748
500.0,500,712.380908
500.0,500,712.94667
500.0,500,713.491475
500.0,500,714.051952
500.0,500,714.616353
500.0,500,715.194145
500.0,500,715.744788
500.0,500,716.401695
500.0,500,717.115759
500.0,500,717.877347
500.0,500,718.514886
500.0,500,719.086489
500.0,500,719.667043
500.0,500,720.281387
500.0,500,720.838902
500.0,500,721.459605
500.0,500,722.026145
500.0,500,722.618592
500.0,500,723.187915
500.0,500,723.760674
500.0,500,724.345684
500.0,500,724.899306
500.0,500,725.478075
500.0,500,726.035969
500.0,500,726.603303
500.0,500,727.172881
500.0,500,727.741439
500.0,500,728.395981
500.0,500,729.108173
500.0,500,729.875143
500.0,500,730.493577
500.0,500,731.065128
500.0,500,731.649543
500.0,500,732.213842
500.0,500,732.785796
500.0,500,733.361402
500.0,500,733.925984
500.0,500,734.50597
500.0,500,735.078722
500.0,500,735.662325
500.0,500,736.237525
500.0,500,736.813122
500.0,500,737.383875
500.0,500,737.961219
500.0,500,738.539131
500.0,500,739.115386
500.0,500,739.674088
500.0,500,740.340203
500.0,500,741.061754
500.0,500,741.805022
500.0,500,742.4509
500.0,500,743.026449
500.0,500,743.598037
500.0,500,744.178374
500.0,500,744.750356
500.0,500,745.332327
500.0,500,745.904725
500.0,500,746.484906
500.0,500,747.0444
500.0,500,747.612867
500.0,500,748.186518
500.0,500,748.743433
500.0,500,749.318125
500.0,500,749.871248
500.0,500,750.443493
500.0,500,750.997179
500.0,500,751.605527
500.0,500,752.220436
500.0,500,752.932092
500.0,500,753.679502
500.0,500,754.374582
500.0,500,754.936455
500.0,500,755.521616
500.0,500,756.095467
500.0,500,756.672239
500.0,500,757.231869
500.0,500,757.809134
500.0,500,758.37195
500.0,500,758.961065
500.0,500,759.545726
500.0,500,760.095728
500.0,500,760.667082
500.0,500,761.228826
500.0,500,761.802637
500.0,500,762.368811
500.0,500,762.931331
500.0,500,763.491962
500.0,500,764.052917
500.0,500,764.776414
500.0,500,765.465985
500.0,500,766.217299
500.0,500,766.78446
500.0,500,767.372074
500.0,500,767.941592
500.0,500,768.497869
500.0,500,769.078079
500.0,500,769.645807
500.0,500,770.237574
500.0,500,770.800834
500.0,500,771.377176
500.0,500,771.922386
500.0,500,772.491843
500.0,500,773.062417
500.0,500,773.628334
500.0,500,774.221384
500.0,500,774.786266
500.0,500,775.366945
500.0,500,775.927812
500.0,500,776.641147
500.0,500,777.336514
500.0,500,778.105417
500.0,500,778.685932
500.0,500,779.250853
500.0,500,779.822996
500.0,500,780.406539
500.0,500,780.96487
500.0,500,781.57005
500.0,500,782.151143
500.0,500,782.732385
500.0,500,783.321817
500.0,500,783.893791
500.0,500,784.469603
500.0,500,785.031129
500.0,500,785.601912
500.0,500,786.165908
500.0,500,786.749918
500.0,500,787.310912
500.0,500,787.884684
359.0,359,788.353482
500.0,500,789.057149
500.0,500,789.781469
500.0,500,790.468118
500.0,500,791.035253
500.0,500,791.601018
500.0,500,792.169954
500.0,500,792.734842
500.0,500,793.293259
500.0,500,793.864128
500.0,500,794.442494
500.0,500,795.027225
500.0,500,795.591629
500.0,500,796.153817
500.0,500,796.732306
500.0,500,797.308145
500.0,500,797.874888
500.0,500,798.434252
500.0,500,799.010584
500.0,500,799.566553
500.0,500,800.132905
500.0,500,800.844382
500.0,500,801.544118
500.0,500,802.309047
500.0,500,802.860193
500.0,500,803.434901
500.0,500,803.980991
500.0,500,804.567787
500.0,500,805.123791
500.0,500,805.675484
500.0,500,806.232993
500.0,500,806.800392
500.0,500,807.371161
500.0,500,807.920173
500.0,500,808.493994
500.0,500,809.043647
500.0,500,809.621081
500.0,500,810.168895
500.0,500,810.751011
500.0,500,811.323383
500.0,500,811.914396
500.0,500,812.599901
500.0,500,813.293875
500.0,500,814.051446
500.0,500,814.67617
500.0,500,815.23794
500.0,500,815.814791
500.0,500,816.381478
500.0,500,816.96777
500.0,500,817.552156
500.0,500,818.09979
500.0,500,818.663626
500.0,500,819.220137
500.0,500,819.793087
500.0,500,820.34909
500.0,500,820.911334
500.0,500,821.473135
500.0,500,822.036909
500.0,500,822.598721
500.0,500,823.153669
500.0,500,823.724238
500.0,500,824.318398
500.0,500,825.038798
500.0,500,825.74877
500.0,500,826.470776
500.0,500,827.04454
500.0,500,827.604576
500.0,500,828.17645
500.0,500,828.736409
500.0,500,829.306852
500.0,500,829.872333
500.0,500,830.450529
500.0,500,831.007167
500.0,500,831.572548
500.0,500,832.129226
500.0,500,832.693165
500.0,500,833.274627
500.0,500,833.837558
500.0,500,834.441787
500.0,500,835.006835
500.0,500,835.579365
500.0,500,836.138764
500.0,500,836.864802
500.0,500,837.563504
500.0,500,838.336534
500.0,500,838.892382
500.0,500,839.481443
500.0,500,840.058332
500.0,500,840.625458
500.0,500,841.176782
500.0,500,841.739721
500.0,500,842.36493
500.0,500,842.936114
500.0,500,843.510837
500.0,500,844.078233
500.0,500,844.65933
500.0,500,845.206806
500.0,500,845.781928
500.0,500,846.35278
13.0,13,846.367111
500.0,500,846.93907
500.0,500,847.517992
500.0,500,848.087953
500.0,500,848.776014
500.0,500,849.467212
500.0,500,850.238208
500.0,500,850.825678
500.0,500,851.383923
500.0,500,851.944775
357.0,357,852.343656
500.0,500,852.901289
500.0,500,853.467155
500.0,500,854.043834
500.0,500,854.610231
500.0,500,855.178689
72.0,72,855.260824
500.0,500,855.833764
20.0,20,855.86121
348.0,348,856.253348
28.0,28,856.288177
283.0,283,856.600635
14.0,14,856.617866
67.0,67,856.693068
26.0,26,856.720774
29.0,29,856.752255
29.0,29,856.78603
23.0,23,856.810014
25.0,25,856.839407
17.0,17,856.862383
13.0,13,856.881857
23.0,23,856.908379
25.0,25,856.935651
19.0,19,856.957608
23.0,23,856.98376
12.0,12,856.996718
13.0,13,857.010706
37.0,37,857.051846
34.0,34,857.090727
27.0,27,857.118792
17.0,17,857.139978
23.0,23,857.163551
25.0,25,857.192991
25.0,25,857.221378
16.0,16,857.239864
12.0,12,857.253599
23.0,23,857.28357
46.0,46,857.334096
17.0,17,857.353946
30.0,30,857.389005
38.0,38,857.430186
38.0,38,857.478452
49.0,49,857.537367
26.0,26,857.566936
29.0,29,857.598007
21.0,21,857.620744
29.0,29,857.652369
12.0,12,857.665796
20.0,20,857.688106
23.0,23,857.715032
22.0,22,857.741128
12.0,12,857.754252
12.0,12,857.768104
29.0,29,857.802463
18.0,18,857.821304
14.0,14,857.838053
12.0,12,857.851337
36.0,36,857.897237
15.0,15,857.919251
27.0,27,857.947525
25.0,25,857.978158
22.0,22,858.001203
23.0,23,858.02729
13.0,13,858.041103
11.0,11,858.053925
17.0,17,858.072453
15.0,15,858.089776
19.0,19,858.111251
17.0,17,858.129341
22.0,22,858.152619
24.0,24,858.179495
12.0,12,858.1928
16.0,16,858.210622
15.0,15,858.228842
12.0,12,858.242377
23.0,23,858.26963
14.0,14,858.286005
25.0,25,858.318961
20.0,20,858.343377
20.0,20,858.369247
24.0,24,858.398111
20.0,20,858.423265
16.0,16,858.443238
15.0,15,858.459865
22.0,22,858.486805
20.0,20,858.510129
15.0,15,858.52792
27.0,27,858.556117
20.0,20,858.578585
30.0,30,858.612881
20.0,20,858.635539
18.0,18,858.65448
25.0,25,858.68448
26.0,26,858.712158
20.0,20,858.734583
20.0,20,858.756873
17.0,17,858.774822
13.0,13,858.790966
20.0,20,858.813245
13.0,13,858.827338
14.0,14,858.841781
13.0,13,858.857972
25.0,25,858.886252
17.0,17,858.904534
17.0,17,858.930297
12.0,12,858.948218
16.0,16,858.965915
23.0,23,858.992147
20.0,20,859.014667
11.0,11,859.0271
23.0,23,859.053682
