#{"t_start": 1760405989.0367465, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
40.0,4016,6578.152011
43.0,4163,6586.17569
48.0,3734,6593.313695
45.0,3729,6600.446574
68.0,5728,6611.572802
54.0,4766,6620.767993
40.0,4364,6629.208832
43.0,3062,6635.085705
67.0,4601,6643.815472
52.0,4535,6652.615251
56.0,5625,6663.535113
44.0,4423,6672.135711
77.0,5731,6683.284173
95.0,5716,6694.252055
210.0,4031,6701.943681
74.0,5615,6712.846282
49.0,3591,6719.706699
66.0,6216,6731.777001
50.0,4499,6740.482503
46.0,3780,6747.665036
67.0,5645,6758.588867
63.0,3355,6764.949283
58.0,3747,6772.104688
61.0,5544,6782.893466
26.0,3734,6790.097327
56.0,5130,6799.997895
34.0,2448,6804.735231
67.0,3574,6811.647193
61.0,4664,6820.626249
67.0,5030,6830.227469
157.0,6696,6843.162757
103.0,6820,6856.267295
91.0,5916,6867.81326
252.0,5461,6878.278413
35.0,3495,6885.039688
70.0,4929,6894.676301
76.0,4944,6904.113896
86.0,5169,6914.085957
51.0,4558,6922.857702
52.0,2403,6927.355523
90.0,6933,6940.738717
83.0,5280,6950.96926
70.0,4338,6959.178969
46.0,3648,6966.119723
33.0,3754,6973.258227
82.0,4734,6982.554197
111.0,6251,6994.687428
58.0,4668,7003.639582
126.0,5809,7014.675334
75.0,5027,7024.386331
93.0,5947,7035.72082
52.0,4175,7043.754457
66.0,4852,7053.027043
49.0,4308,7061.475731
91.0,5499,7071.901423
83.0,4804,7081.140276
51.0,4358,7089.517101
57.0,4278,7097.750697
35.0,3230,7103.917826
36.0,4554,7112.749717
50.0,4353,7121.095838
89.0,6660,7134.013269
73.0,3679,7141.112308
57.0,4366,7149.613698
45.0,3860,7157.024831
108.0,5324,7167.228383
27.0,2231,7171.561138
116.0,6380,7183.889091
79.0,6025,7195.451417
22.0,3149,7201.487357
103.0,7268,7215.757663
66.0,5494,7226.2596
75.0,3975,7234.006948
93.0,6109,7245.865001
57.0,5291,7256.068366
31.0,2908,7261.504511
55.0,4373,7270.132596
83.0,4523,7278.670367
128.0,6209,7290.640692
58.0,5035,7300.347798
63.0,4800,7309.489445
43.0,4319,7317.95213
59.0,5651,7328.711126
140.0,5264,7339.046688
103.0,5961,7350.513302
256.0,5196,7360.479049
86.0,5094,7370.374143
115.0,7693,7385.332894
73.0,5777,7396.380011
69.0,4807,7405.550872
76.0,4303,7413.80279
90.0,6307,7426.127614
82.0,6230,7438.237959
75.0,4707,7447.29698
91.0,5227,7457.414915
52.0,4391,7465.866381
254.0,6841,7479.215086
275.0,5804,7490.265575
106.0,6091,7501.880054
35.0,3593,7508.827615
40.0,3744,7516.127773
75.0,6104,7527.887152
76.0,5274,7538.197733
78.0,5084,7547.900733
56.0,4864,7557.429309
92.0,5935,7568.860679
83.0,5064,7578.658628
42.0,3749,7585.865837
146.0,7387,7600.167442
128.0,4415,7608.770258
120.0,6581,7621.516821
62.0,5508,7631.902583
85.0,4540,7640.716624
85.0,5194,7650.763201
51.0,4737,7659.907624
85.0,5035,7669.856086
245.0,4045,7677.491828
87.0,4774,7686.871136
261.0,5479,7697.353721
185.0,5468,7708.025526
71.0,6222,7720.08531
89.0,5559,7730.860499
115.0,5984,7742.370389
79.0,5482,7753.047027
79.0,5612,7763.736714
106.0,5067,7773.584468
59.0,5441,7784.254708
84.0,5607,7795.142426
71.0,4920,7804.577175
62.0,4990,7814.281533
95.0,6447,7826.706878
254.0,7427,7840.872124
92.0,5817,7852.232885
55.0,4203,7860.432508
41.0,3293,7866.572747
74.0,4724,7875.720786
95.0,5937,7887.238328
48.0,3421,7893.602262
141.0,6776,7906.685804
205.0,6621,7919.571067
55.0,5449,7930.025214
83.0,5532,7940.787663
48.0,4705,7949.836359
151.0,6826,7963.060109
88.0,5224,7973.155516
61.0,4358,7981.620667
64.0,5394,7992.004699
99.0,4270,8000.20247
99.0,5923,8011.586929
272.0,5851,8022.806365
54.0,4584,8031.735029
50.0,4511,8040.482671
123.0,6522,8052.978203
90.0,4353,8061.380159
61.0,4840,8070.644332
35.0,3437,8077.334693
71.0,4893,8086.695595
128.0,6027,8098.442288
89.0,5543,8109.039155
38.0,4188,8117.138446
81.0,5267,8127.294101
57.0,4799,8136.674336
102.0,5837,8147.947392
51.0,4947,8157.355525
65.0,5500,8167.901567
208.0,5584,8178.773227
25.0,1623,8181.859404
64.0,3947,8189.521751
48.0,4366,8197.910015
18.0,2808,8203.229758
72.0,5189,8213.277552
74.0,4689,8222.314164
69.0,5388,8232.821626
56.0,4214,8240.964125
65.0,4629,8249.987432
76.0,5869,8261.194102
55.0,4601,8270.11484
71.0,5287,8280.305228
49.0,5083,8290.198705
84.0,4580,8299.065317
53.0,4658,8308.045151
64.0,5843,8319.322422
98.0,6769,8332.449497
77.0,5687,8343.494445
103.0,6609,8356.355382
91.0,5958,8367.842662
236.0,5051,8377.620002
101.0,5353,8387.837085
112.0,4799,8397.100336
152.0,5328,8407.358571
50.0,3559,8414.286295
196.0,5595,8425.100128
241.0,5256,8435.293994
223.0,6155,8447.237432
52.0,5085,8456.767442
74.0,5776,8467.828198
166.0,5712,8478.910136
188.0,7574,8493.640319
62.0,4899,8503.261053
38.0,3744,8510.423006
257.0,4915,8519.865021
85.0,6105,8531.746546
58.0,4694,8540.747297
100.0,5560,8551.548149
13.0,2263,8555.827481
74.0,5703,8566.861381
61.0,3192,8572.962049
83.0,5331,8583.029653
247.0,7103,8596.796072
101.0,6195,8608.856858
112.0,6009,8621.135761
54.0,3597,8628.022726
103.0,6617,8640.743212
246.0,7491,8655.44157
74.0,4710,8664.525031
108.0,6058,8676.258456
70.0,4387,8684.585254
58.0,4890,8693.999631
82.0,5574,8704.831366
97.0,5426,8715.473577
34.0,4169,8723.511067
95.0,6204,8735.49906
83.0,5636,8746.354511
68.0,5675,8757.047615
55.0,4925,8766.659899
114.0,6621,8779.546282
119.0,6617,8792.383474
78.0,4452,8800.894126
88.0,5320,8811.169883
64.0,5147,8821.134753
105.0,6100,8833.005799
112.0,6246,8845.080979
224.0,5946,8856.658628
84.0,4138,8864.680424
147.0,7403,8878.966636
98.0,5895,8890.307606
14.0,2483,8895.098882
109.0,6748,8908.136869
160.0,5992,8919.835846
42.0,4136,8927.785487
61.0,5008,8937.37201
101.0,5748,8948.463527
54.0,4822,8957.920828
25.0,2278,8962.182843
43.0,3305,8968.491851
77.0,5871,8980.008153
83.0,5105,8989.741696
295.0,6203,9001.695524
100.0,5637,9012.660335
91.0,5794,9023.847922
73.0,4797,9033.391971
87.0,6120,9045.029242
322.0,5846,9056.469922
66.0,4744,9065.64104
82.0,4845,9074.84597
73.0,6052,9086.454285
86.0,5146,9096.436413
99.0,6535,9108.989451
86.0,6054,9120.744482
124.0,6604,9133.484095
200.0,3472,9140.172644
108.0,6068,9151.812546
97.0,5749,9162.905581
172.0,5479,9173.604744
61.0,4784,9182.815032
204.0,5084,9192.736576
73.0,5537,9203.504772
89.0,5668,9214.500084
170.0,6878,9227.925121
247.0,6221,9239.903628
263.0,7332,9254.129842
74.0,4093,9261.953945
75.0,5322,9272.206061
56.0,3990,9279.945385
212.0,5335,9290.26009
87.0,4874,9299.760394
124.0,6001,9311.288141
271.0,6433,9323.909704
109.0,6359,9336.171631
26.0,2162,9340.239967
43.0,3741,9347.432142
88.0,4612,9356.3751
109.0,5488,9367.065243
9.0,1748,9370.28393
103.0,5886,9381.646213
85.0,4848,9391.107816
106.0,5368,9401.403351
174.0,5716,9412.473845
108.0,5620,9423.44259
96.0,5816,9434.63236
239.0,5680,9445.636347
124.0,6617,9458.507209
231.0,5339,9468.822359
156.0,5352,9479.0918
172.0,5446,9489.758
124.0,4380,9498.106568
30.0,4420,9506.774993
150.0,5780,9517.88965
55.0,4984,9527.611488
88.0,4684,9536.619468
109.0,6890,9549.947905
95.0,5373,9560.271022
252.0,5952,9571.887381
86.0,5474,9582.330751
82.0,5686,9593.427138
133.0,6793,9606.555415
57.0,4962,9616.235251
98.0,6661,9629.163053
235.0,4875,9638.52447
66.0,4729,9647.645462
79.0,5743,9658.69294
129.0,6492,9671.401302
59.0,3264,9677.614448
52.0,4139,9685.596917
89.0,6402,9698.120671
212.0,6407,9710.495067
75.0,6030,9722.216038
264.0,5532,9732.897766
110.0,5719,9743.918022
92.0,5850,9755.377309
95.0,6306,9767.600588
114.0,6061,9779.342445
80.0,5097,9789.089881
202.0,5288,9799.413266
96.0,4926,9808.852886
249.0,5755,9820.058183
111.0,6329,9832.251296
94.0,4284,9840.615024
55.0,4921,9850.064564
94.0,5648,9861.006097
165.0,6429,9873.398685
282.0,6880,9886.839527
118.0,5896,9898.173306
89.0,4519,9906.973468
219.0,5023,9916.586362
43.0,4169,9924.620644
102.0,3789,9932.056805
108.0,5737,9943.110153
97.0,4525,9951.715859
192.0,5932,9963.293224
247.0,6339,9975.56203
109.0,6003,9987.246067
42.0,2543,9992.112079
294.0,7716,10006.936438
231.0,6617,10019.774181
123.0,5277,10029.991451
75.0,5741,10041.083406
200.0,5804,10052.474694
102.0,4730,10061.555744
77.0,3637,10068.609832
50.0,4779,10077.772197
21.0,2339,10082.161354
306.0,5615,10093.039498
82.0,4900,10102.598084
51.0,4922,10112.02192
75.0,5100,10121.902124
47.0,3736,10129.102902
42.0,3634,10136.082968
126.0,3433,10142.71659
55.0,3882,10150.089551
58.0,5250,10160.249261
78.0,4892,10169.825754
68.0,5475,10180.318733
69.0,4296,10188.595191
96.0,5794,10199.914306
212.0,5107,10209.749326
121.0,6057,10221.417177
107.0,6368,10233.73085
38.0,2642,10238.745066
95.0,5770,10250.004475
75.0,5314,10260.055501
77.0,5296,10270.291489
93.0,5159,10280.288079
336.0,5926,10291.686128
173.0,6861,10305.04072
84.0,5193,10314.948695
92.0,5081,10324.527277
86.0,6330,10336.794404
36.0,3073,10342.499099
85.0,6193,10354.487241
93.0,5813,10365.876093
135.0,5979,10377.389997
66.0,5499,10388.10184
117.0,6962,10401.384949
69.0,4560,10410.150717
46.0,4756,10419.330225
94.0,5949,10430.914211
64.0,5149,10440.88562
25.0,2938,10446.441559
77.0,5110,10456.381173
81.0,6310,10468.527954
37.0,3707,10475.672201
74.0,5537,10486.437502
63.0,4660,10495.432593
26.0,2663,10500.50127
64.0,5282,10510.703463
49.0,4007,10518.421141
71.0,4684,10527.35863
157.0,5763,10538.41764
97.0,5861,10549.716416
50.0,2625,10554.715563
74.0,5350,10565.179736
114.0,6217,10577.20192
52.0,4709,10586.312411
76.0,5330,10596.445476
99.0,5738,10607.426751
276.0,5964,10619.055639
258.0,6491,10631.569405
101.0,6080,10643.370771
264.0,5479,10653.860698
80.0,5702,10664.695721
124.0,6217,10676.704762
108.0,5784,10687.919411
99.0,6673,10700.858861
170.0,5581,10711.721772
167.0,4637,10720.686556
315.0,7323,10734.891171
169.0,5484,10745.589384
197.0,7576,10760.31177
81.0,5370,10770.662211
295.0,7732,10785.576218
82.0,4935,10795.03467
90.0,5648,10805.920207
208.0,6361,10818.170006
216.0,6967,10831.737717
201.0,5231,10841.858382
199.0,6203,10853.9213
283.0,7722,10868.91915
47.0,3878,10876.324566
56.0,3075,10882.25763
149.0,7366,10896.623648
209.0,3639,10903.519094
60.0,4011,10911.100756
133.0,5003,10920.850925
11.0,1959,10924.612547
71.0,5340,10934.887118
124.0,5565,10945.669784
78.0,4741,10954.856715
154.0,7592,10969.39469
296.0,6662,10982.416184
236.0,5386,10992.874083
79.0,6204,11004.754621
258.0,5912,11016.064675
226.0,7367,11030.25905
177.0,5113,11040.025836
356.0,7651,11054.962931
313.0,6168,11066.915715
299.0,4753,11076.013026
255.0,5889,11087.389528
57.0,4147,11095.322376
101.0,5517,11106.107983
215.0,6956,11119.483502
261.0,6679,11132.461573
157.0,6992,11146.121453
128.0,7119,11159.993703
63.0,5629,11170.731048
36.0,3795,11178.153387
88.0,6019,11189.762645
104.0,5841,11201.140487
68.0,5694,11212.212002
117.0,6230,11224.095138
147.0,6483,11236.400105
280.0,7073,11250.125264
280.0,7540,11264.653941
150.0,6115,11276.524364
130.0,6519,11289.070819
214.0,6335,11301.216745
43.0,4430,11309.705205
70.0,4944,11319.378585
148.0,6475,11332.002287
41.0,2505,11336.670853
65.0,5224,11346.73772
93.0,4447,11355.264064
219.0,7294,11369.314549
126.0,6216,11381.446934
187.0,7202,11395.343251
99.0,6557,11408.112927
274.0,5132,11418.051014
107.0,5447,11428.461742
83.0,4767,11437.6476
51.0,4305,11445.898213
243.0,4213,11454.209646
131.0,6544,11466.527398
139.0,6401,11479.014771
257.0,5367,11489.350103
154.0,7182,11503.372728
224.0,6115,11515.127512
64.0,5185,11525.011948
103.0,5178,11535.045135
285.0,7489,11549.504908
298.0,5394,11559.868786
46.0,2859,11565.433932
29.0,2854,11570.821074
120.0,5855,11582.287332
99.0,5523,11592.845564
116.0,5870,11604.26452
52.0,4258,11612.453909
288.0,5812,11623.588508
23.0,3072,11629.409252
101.0,3597,11636.343462
245.0,5295,11646.543729
134.0,6602,11659.349283
123.0,5802,11670.599804
43.0,3606,11677.479085
118.0,6470,11689.920169
292.0,6613,11702.525187
128.0,6438,11714.837454
199.0,6629,11727.750491
138.0,6497,11740.394552
108.0,6256,11752.538729
197.0,6933,11765.919175
142.0,6614,11778.78795
176.0,7119,11792.673704
206.0,6611,11805.552469
238.0,6825,11818.762469
283.0,6473,11831.207623
309.0,5109,11841.144804
242.0,5902,11852.638886
182.0,7417,11866.986676
84.0,5726,11878.048792
165.0,7164,11891.984657
124.0,7010,11905.3277
253.0,5358,11915.755441
286.0,6570,11928.377089
96.0,6293,11940.580078
153.0,6345,11952.77923
183.0,6126,11964.678963
103.0,5678,11975.617886
257.0,5520,11986.230488
197.0,5461,11996.871258
239.0,5682,12007.900699
354.0,7246,12021.919252
300.0,8002,12037.392168
73.0,3357,12043.964986
52.0,3925,12051.442168
235.0,5749,12062.590889
156.0,6221,12074.672359
216.0,5057,12084.539019
77.0,5182,12094.697368
268.0,5699,12105.645727
261.0,6395,12117.978519
203.0,4921,12127.612372
258.0,5908,12139.007338
261.0,6766,12152.055126
336.0,7069,12165.890888
250.0,6212,12177.854185
136.0,5595,12188.748167
110.0,5288,12198.859815
112.0,6427,12211.027883
296.0,6223,12222.860271
291.0,7351,12237.137419
38.0,2793,12242.431208
254.0,6702,12255.419966
127.0,6037,12267.18701
316.0,7307,12281.196269
80.0,5468,12291.612576
119.0,6259,12303.724838
270.0,5831,12315.116996
268.0,6458,12327.593901
256.0,6501,12340.172017
274.0,6720,12352.990155
342.0,8462,12369.395989
152.0,6779,12382.538673
128.0,5874,12393.850852
86.0,5133,12403.779185
115.0,5832,12415.016152
271.0,5914,12426.589271
284.0,6190,12438.57942
124.0,6293,12450.761539
92.0,4648,12459.724564
94.0,5001,12469.372801
69.0,3096,12475.126477
151.0,5393,12485.514699
219.0,6155,12497.497061
100.0,5108,12507.434953
52.0,4190,12515.512963
68.0,3041,12521.203036
255.0,5595,12532.079229
195.0,6477,12544.672781
117.0,6462,12557.231252
262.0,7204,12571.194494
262.0,6402,12583.669557
293.0,6680,12596.532157
38.0,2226,12600.886798
283.0,5220,12610.907901
323.0,7935,12626.253672
226.0,5862,12637.555542
175.0,7159,12651.465435
298.0,5533,12662.243984
62.0,3949,12669.93784
285.0,6020,12681.341789
372.0,7386,12695.574551
142.0,6135,12707.447602
365.0,6325,12719.668769
206.0,5816,12731.002966
265.0,7680,12745.769951
331.0,6581,12758.585675
212.0,6298,12770.758516
73.0,4439,12779.426262
263.0,5626,12790.32851
260.0,5835,12801.592127
290.0,5355,12811.876052
200.0,6570,12824.742731
120.0,5834,12836.039418
37.0,4555,12844.782521
301.0,6646,12857.732449
303.0,6359,12869.910504
263.0,5993,12881.470299
272.0,3785,12888.738378
306.0,6663,12901.693632
57.0,4344,12910.07602
150.0,6114,12921.958247
46.0,4519,12930.686978
285.0,6838,12943.907747
186.0,6328,12956.101544
104.0,5067,12965.968178
144.0,6275,12978.054169
317.0,6608,12990.899555
252.0,5525,13001.680443
35.0,3625,13008.660919
90.0,4748,13017.83439
190.0,6753,13030.908328
189.0,7515,13045.188591
180.0,6664,13058.134835
125.0,5709,13069.234928
295.0,8056,13084.737939
288.0,7295,13098.859867
160.0,5320,13109.077121
217.0,7942,13124.457499
56.0,4672,13133.505423
276.0,6169,13145.445252
341.0,5375,13155.978804
345.0,9212,13173.936327
352.0,7295,13187.903016
241.0,6443,13200.308605
323.0,7173,13214.296128
320.0,7558,13228.965017
317.0,7521,13243.470912
281.0,7317,13257.608932
252.0,5691,13268.656912
271.0,7962,13284.232312
277.0,5248,13294.334842
138.0,6437,13306.65284
305.0,6764,13319.611241
305.0,5593,13330.37525
297.0,5036,13340.07377
319.0,6948,13353.482112
299.0,7246,13367.548174
135.0,6849,13380.960193
339.0,8383,13397.256217
217.0,6099,13408.993749
273.0,7518,13423.308892
203.0,7308,13437.306266
228.0,5283,13447.447577
332.0,8096,13463.087099
318.0,5319,13473.25323
284.0,5948,13484.749175
344.0,7801,13499.876377
324.0,6086,13511.737939
298.0,6210,13523.781136
206.0,5403,13534.210943
189.0,6373,13546.384459
292.0,6015,13558.155696
366.0,7131,13572.041915
181.0,6832,13585.263901
305.0,6995,13598.918363
252.0,6777,13612.090638
292.0,7357,13626.222486
274.0,7447,13640.332732
269.0,4198,13648.356448
326.0,7195,13662.361721
349.0,8569,13679.051482
222.0,6929,13692.287594
232.0,5894,13703.776227
314.0,6983,13717.2266
98.0,6529,13730.016791
74.0,4167,13737.960119
223.0,5411,13748.383962
300.0,6689,13761.382945
58.0,3323,13767.848629
267.0,6522,13780.401339
251.0,7441,13794.789824
257.0,7495,13809.433595
320.0,7701,13824.346291
61.0,5067,13834.04902
41.0,3306,13840.290882
319.0,7529,13854.71624
358.0,5689,13865.608679
257.0,5753,13876.882771
134.0,6626,13889.565654
319.0,7959,13904.946321
188.0,6819,13917.994788
70.0,4085,13926.003977
346.0,6521,13938.488822
99.0,5073,13948.332878
213.0,7851,13963.4811
232.0,6765,13976.680604
313.0,8137,13992.244184
32.0,2506,13997.108088
254.0,6323,14009.301512
196.0,7729,14024.313082
114.0,4919,14033.926822
248.0,6536,14046.53902
139.0,7128,14060.392033
160.0,6358,14072.686026
278.0,4762,14082.047879
235.0,5811,14093.256246
103.0,5916,14104.619918
301.0,7405,14119.180991
367.0,7248,14133.17352
145.0,6340,14145.458434
298.0,7975,14160.933501
185.0,7371,14175.268243
130.0,5671,14186.064718
173.0,6897,14199.536987
157.0,5040,14209.192433
77.0,5374,14219.67492
43.0,3276,14225.908366
79.0,5167,14235.918505
78.0,4767,14245.1169
281.0,6276,14257.260565
47.0,3461,14264.003861
231.0,6618,14276.886195
120.0,5385,14287.253829
303.0,4896,14296.797286
250.0,5750,14307.959202
313.0,6034,14319.549989
195.0,6324,14331.942325
195.0,5815,14343.139678
207.0,6995,14356.639658
164.0,6101,14368.502527
108.0,6479,14381.128691
108.0,5943,14392.594058
297.0,7204,14406.582573
320.0,6704,14419.576837
319.0,5595,14430.473811
92.0,5335,14440.735542
363.0,8020,14456.401501
112.0,6124,14468.261782
17.0,2451,14472.848556
280.0,7023,14486.528789
214.0,4298,14494.772306
110.0,6280,14506.934619
189.0,7088,14520.728821
266.0,5409,14531.122939
286.0,5636,14542.027618
106.0,6291,14554.232417
153.0,6510,14566.930344
318.0,6964,14580.400648
213.0,5723,14591.501874
72.0,5201,14601.550524
95.0,5671,14612.456905
295.0,8487,14629.109639
222.0,5401,14639.468911
215.0,6162,14651.427141
268.0,7059,14665.105537
309.0,7515,14679.598124
212.0,4196,14687.673674
112.0,5144,14697.712149
247.0,6280,14709.907196
64.0,4722,14719.158778
89.0,5419,14729.577461
90.0,5293,14739.762607
120.0,6545,14752.512825
94.0,4718,14761.629895
320.0,4891,14771.031529
104.0,5065,14780.83772
107.0,6004,14792.542161
270.0,6768,14805.683536
316.0,6477,14818.106887
56.0,5227,14828.191696
79.0,5115,14838.10422
236.0,6084,14849.914223
364.0,10335,14869.877993
124.0,6209,14881.749118
333.0,7487,14895.969241
91.0,5993,14907.57752
292.0,6269,14919.711923
103.0,6010,14931.412825
275.0,5997,14942.95787
151.0,6433,14955.528697
264.0,6865,14968.774971
167.0,6696,14981.742188
172.0,6930,14995.129961
217.0,7005,15008.807834
263.0,5331,15019.096718
111.0,5523,15029.831463
353.0,6579,15042.47285
303.0,6615,15055.35174
348.0,7736,15070.342014
262.0,7340,15084.575171
212.0,7589,15099.439394
187.0,6472,15111.965698
266.0,6071,15123.616943
223.0,7629,15138.458601
150.0,6279,15150.580791
224.0,7856,15165.857209
253.0,5940,15177.481902
85.0,4703,15186.534593
264.0,5787,15197.586886
132.0,6261,15209.583313
232.0,5674,15220.597528
237.0,7161,15234.53678
245.0,5676,15245.53161
186.0,6341,15257.790557
255.0,6432,15270.332072
142.0,4903,15279.725344
287.0,6942,15293.182663
246.0,7867,15308.488571
319.0,5496,15319.024002
197.0,6033,15330.757262
55.0,4617,15339.663377
254.0,4941,15349.1362
272.0,6947,15362.687401
270.0,5949,15374.159334
273.0,7719,15389.131341
73.0,5117,15399.001746
101.0,4785,15408.222961
306.0,7489,15422.892065
245.0,9330,15440.916693
222.0,6237,15452.859898
182.0,7406,15467.160502
319.0,6757,15480.180996
258.0,7228,15494.102512
228.0,5714,15505.130136
270.0,4560,15513.96737
149.0,6439,15526.362822
272.0,5619,15537.26319
298.0,4431,15545.886075
312.0,7236,15559.976307
325.0,3791,15567.223064
275.0,6341,15579.525517
205.0,7238,15593.530467
323.0,6741,15606.567579
201.0,5483,15617.117472
141.0,5873,15628.406895
268.0,7519,15642.870922
268.0,4314,15651.088012
273.0,5317,15661.152432
134.0,5943,15672.758064
271.0,5940,15684.236569
339.0,7653,15699.024148
295.0,5684,15710.040941
302.0,6942,15723.454715
179.0,5215,15733.549312
291.0,6639,15746.46334
285.0,7612,15761.247468
114.0,6374,15773.415907
274.0,5482,15784.043993
256.0,5545,15794.669911
171.0,3650,15801.671119
278.0,7581,15816.410859
41.0,4885,15825.952056
60.0,3571,15832.718373
236.0,6058,15844.5047
45.0,2801,15849.750296
174.0,6461,15862.361023
244.0,7181,15876.315637
115.0,5454,15886.790289
232.0,6966,15900.408067
257.0,6112,15912.308744
262.0,5280,15922.457583
347.0,6270,15934.507317
344.0,6941,15947.715379
315.0,7068,15961.411803
333.0,7735,15976.463159
128.0,5995,15987.794767
303.0,6671,16000.631319
88.0,4869,16009.971419
260.0,6901,16023.31557
307.0,7785,16038.434395
302.0,7309,16052.558753
342.0,8000,16068.215708
348.0,5811,16079.477958
299.0,5098,16089.162455
343.0,7422,16103.42678
260.0,5701,16114.502101
350.0,5067,16124.316841
384.0,7642,16139.021952
317.0,6986,16152.204337
316.0,6907,16165.575663
279.0,5881,16177.060662
68.0,5015,16186.636026
358.0,7676,16201.514515
309.0,6836,16214.787777
315.0,7956,16229.906296
261.0,7201,16243.899696
319.0,6678,16256.836352
254.0,7187,16270.863678
361.0,4493,16279.365036
306.0,7797,16294.297644
256.0,7941,16309.770565
291.0,7298,16323.733495
270.0,6982,16337.279152
351.0,8373,16353.655275
274.0,6785,16366.83618
173.0,5774,16378.003177
293.0,5300,16388.184108
136.0,6089,16400.056405
184.0,7635,16414.917372
319.0,7221,16428.989488
312.0,7132,16442.638656
149.0,6695,16455.667989
212.0,5400,16466.278905
128.0,6105,16478.021116
173.0,6915,16491.36496
210.0,6341,16503.589237
272.0,6290,16515.506551
307.0,7511,16530.114918
216.0,6520,16542.652451
282.0,7299,16556.943577
299.0,7551,16571.523318
357.0,6878,16584.835705
310.0,6965,16598.281908
130.0,5632,16609.11857
29.0,3347,16615.42777
370.0,9623,16634.265662
308.0,6948,16647.706837
293.0,6303,16659.814849
288.0,7290,16674.101861
137.0,6526,16686.54246
294.0,6281,16698.630322
269.0,5821,16709.978638
319.0,6102,16721.684942
327.0,6973,16735.335387
322.0,6740,16748.255406
333.0,5709,16759.168614
335.0,5360,16769.471513
304.0,7357,16783.704985
319.0,7437,16798.007919
135.0,5972,16809.516358
284.0,6453,16822.013955
265.0,7672,16836.808484
275.0,6654,16849.577037
250.0,5963,16861.191259
208.0,7226,16875.138608
301.0,7463,16889.468498
279.0,6400,16901.85119
340.0,7785,16916.880552
343.0,6279,16928.985904
293.0,6437,16941.364219
289.0,7148,16955.315209
226.0,6285,16967.470411
133.0,6083,16979.144382
93.0,5095,16988.973231
54.0,4766,16998.114914
290.0,6760,17011.184659
223.0,6962,17024.478608
88.0,4280,17032.843079
319.0,6750,17045.898488
296.0,5650,17056.727421
251.0,6168,17068.639608
249.0,6950,17082.107361
244.0,6795,17095.224476
333.0,7984,17110.861801
290.0,6029,17122.235318
240.0,7775,17137.297629
302.0,5246,17147.404335
295.0,6932,17160.989107
331.0,6492,17173.437223
254.0,6812,17186.586947
264.0,4088,17194.165924
236.0,6151,17206.061874
216.0,7243,17219.948718
239.0,7148,17233.895084
217.0,4964,17243.577999
206.0,6970,17256.990584
186.0,6258,17269.079215
305.0,6256,17281.194695
336.0,7761,17296.221759
323.0,7551,17310.833278
279.0,6652,17323.781227
211.0,5973,17335.254408
205.0,5980,17346.946995
349.0,4985,17356.484372
353.0,6107,17368.14326
180.0,5004,17377.842432
207.0,7353,17392.107213
304.0,6111,17403.974037
295.0,7012,17417.692312
331.0,6569,17430.231551
374.0,5992,17441.813803
336.0,7828,17456.697939
308.0,8241,17472.613949
328.0,6301,17484.577625
329.0,5830,17495.691198
321.0,7298,17509.6959
64.0,3735,17517.033806
320.0,6565,17529.597467
362.0,8199,17545.520954
320.0,7593,17560.263644
316.0,6068,17571.809005
295.0,5922,17583.32992
324.0,7121,17597.193434
171.0,6031,17608.764055
360.0,5069,17618.559365
364.0,7015,17632.024821
318.0,6845,17645.28056
351.0,6060,17656.868317
0.0,530,17657.643174
371.0,7513,17672.062369
93.0,3505,17678.842738
322.0,8255,17694.696106
273.0,5764,17705.843291
284.0,6340,17718.091559
225.0,4631,17727.035585
289.0,5256,17737.170634
379.0,6401,17749.374018
376.0,7932,17764.847664
311.0,5959,17776.316545
370.0,7048,17790.037796
363.0,8477,17806.322995
280.0,7684,17821.348793
277.0,6061,17833.279663
311.0,5642,17844.137933
338.0,8267,17860.195019
385.0,6011,17871.725598
320.0,4577,17880.572152
350.0,7360,17894.855681
298.0,3013,17900.635443
322.0,7388,17914.986463
332.0,12095,17938.603964
424.0,9990,17957.536173
108.0,5283,17967.781925
289.0,5451,17978.156572
348.0,8300,17993.902768
371.0,5661,18004.738444
175.0,6687,18017.681315
293.0,7579,18032.212804
74.0,3828,18039.368224
342.0,7933,18054.584335
398.0,8283,18070.28827
322.0,6656,18082.913656
313.0,6973,18096.515132
331.0,8603,18113.083265
312.0,7796,18127.96327
113.0,5651,18138.814947
326.0,7000,18152.478998
198.0,5949,18163.901679
313.0,6406,18176.314629
206.0,6855,18189.343961
190.0,6580,18202.126043
298.0,6507,18214.447753
259.0,7155,18228.36731
136.0,6115,18240.264054
135.0,5940,18251.689263
230.0,6313,18263.900683
258.0,7092,18277.479019
307.0,7812,18292.833304
168.0,3547,18299.497726
311.0,6632,18312.367194
300.0,6809,18325.408101
57.0,4499,18334.09733
302.0,6706,18347.120488
278.0,7407,18361.452791
280.0,7275,18375.599003
293.0,5821,18386.985751
104.0,4826,18396.280742
401.0,8997,18413.506086
296.0,7398,18427.775787
189.0,6545,18440.336668
225.0,6463,18452.9745
215.0,7268,18467.04517
267.0,7424,18481.408988
257.0,7322,18495.605393
329.0,5614,18506.523811
269.0,6530,18519.251188
118.0,5219,18529.334471
327.0,7141,18543.01117
318.0,6809,18555.92607
333.0,7014,18569.246603
335.0,5673,18580.169915
104.0,5312,18590.546021
