#{"t_start": 1760405989.5269659, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
315.0,7571,18538.044489
283.0,7971,18553.25995
288.0,7072,18566.643425
128.0,6181,18578.529514
251.0,7079,18592.232544
354.0,7812,18607.100668
333.0,7175,18621.00099
365.0,8337,18637.058019
140.0,7028,18650.698879
328.0,9772,18669.503679
308.0,5719,18680.593045
346.0,6629,18693.34328
308.0,8118,18709.144544
335.0,7130,18723.034049
315.0,6727,18736.072957
296.0,6009,18747.71486
368.0,6466,18759.98951
256.0,6075,18771.789212
253.0,5013,18781.36975
382.0,8226,18797.358143
374.0,7983,18812.930512
131.0,6062,18824.412542
295.0,6131,18836.313072
356.0,7655,18851.213422
299.0,7232,18865.304503
315.0,8309,18881.201678
278.0,4443,18889.883873
309.0,7642,18904.565969
299.0,7035,18918.128199
348.0,8170,18934.019618
316.0,6972,18947.682993
347.0,7811,18962.831159
383.0,8589,18979.261368
291.0,8986,18996.671181
321.0,7858,19011.82438
333.0,6839,19025.049522
333.0,6644,19037.774294
367.0,8874,19054.950054
321.0,7262,19068.967399
344.0,7448,19083.387473
327.0,7767,19098.39678
367.0,7519,19112.766904
283.0,7426,19127.050099
293.0,7873,19142.08103
333.0,5933,19153.365886
53.0,4536,19162.168557
221.0,6815,19175.314974
342.0,7556,19190.052409
371.0,7593,19204.686961
355.0,7703,19219.629192
321.0,6656,19232.56262
326.0,7510,19247.226654
318.0,6387,19259.405073
308.0,8111,19275.168901
344.0,7308,19289.35235
286.0,6671,19302.213028
244.0,6650,19315.03822
326.0,8331,19330.972045
324.0,9213,19348.936626
276.0,6116,19360.643126
306.0,8537,19377.28004
118.0,5188,19387.338004
345.0,6044,19399.031986
338.0,7445,19413.148644
358.0,6308,19425.141991
228.0,5767,19436.188487
333.0,8678,19453.186888
236.0,6168,19465.022785
366.0,6995,19478.552977
285.0,5303,19488.811906
156.0,5357,19499.116205
73.0,4457,19507.710751
50.0,2160,19511.802968
211.0,6693,19524.747439
385.0,8404,19540.866409
365.0,7669,19555.493971
369.0,7091,19569.234754
