#{"t_start": 1760405989.1999342, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
50.0,4087,6669.943201
56.0,5271,6680.092488
61.0,5126,6690.013936
81.0,5078,6699.665382
66.0,5328,6710.141659
60.0,4842,6719.360369
102.0,5720,6730.50226
71.0,6018,6742.193089
37.0,3472,6748.724003
25.0,3178,6754.82595
149.0,6038,6766.599395
283.0,6213,6778.64032
48.0,4852,6787.977627
41.0,3865,6795.471563
81.0,5547,6806.122525
88.0,5837,6817.477278
25.0,2929,6823.073473
97.0,5401,6833.621017
67.0,5173,6843.509688
61.0,4888,6852.72885
58.0,5575,6863.593905
94.0,5507,6874.14208
218.0,5612,6885.033455
46.0,4478,6893.736995
29.0,3741,6900.858024
50.0,2712,6906.033681
83.0,4743,6915.209074
88.0,4999,6924.854292
46.0,3876,6932.161961
59.0,5150,6942.073372
64.0,4817,6951.543448
62.0,4113,6959.253179
57.0,5014,6968.86463
43.0,4314,6977.059635
74.0,5345,6987.521457
55.0,4142,6995.585192
97.0,5533,7006.074108
94.0,5297,7016.299964
60.0,4313,7024.503277
51.0,3842,7031.742147
99.0,5291,7041.857472
56.0,3713,7048.972263
57.0,4530,7057.727508
196.0,5941,7069.243674
46.0,3854,7076.607964
78.0,4653,7085.48744
87.0,5280,7095.616859
90.0,6805,7108.781012
90.0,5812,7120.210474
42.0,3858,7127.511798
86.0,5493,7138.073321
107.0,5981,7149.757423
42.0,3210,7155.906798
83.0,4678,7164.938324
76.0,4377,7173.496519
79.0,5192,7183.522155
104.0,6191,7195.569248
79.0,5471,7206.037358
45.0,3432,7212.744685
68.0,4895,7222.124199
88.0,6307,7234.297198
83.0,5343,7244.752325
51.0,4210,7252.829448
64.0,5085,7262.50253
81.0,6183,7274.520607
29.0,3164,7280.626945
119.0,6599,7293.42192
55.0,5176,7303.312515
52.0,4981,7312.976322
45.0,4623,7321.928503
72.0,5436,7332.395947
66.0,3559,7339.337556
76.0,5188,7349.367522
47.0,4561,7358.173706
54.0,4380,7366.483281
70.0,5091,7376.416349
54.0,4584,7385.298389
54.0,4820,7394.477052
82.0,6187,7406.386564
73.0,5769,7417.473394
58.0,4699,7426.543597
102.0,5297,7436.896982
106.0,5933,7448.302507
73.0,5378,7458.655997
44.0,4757,7467.8851
97.0,5321,7478.203187
58.0,5053,7487.713612
36.0,3503,7494.375048
65.0,5913,7505.973534
103.0,6104,7517.658051
69.0,4097,7525.554544
50.0,4332,7534.055995
71.0,5577,7544.690704
66.0,4225,7552.828985
100.0,6736,7565.906495
58.0,3641,7572.913682
103.0,5115,7582.833787
89.0,5249,7592.951787
85.0,6139,7604.842667
104.0,5762,7615.985295
100.0,5758,7627.050129
53.0,4992,7636.66588
103.0,5956,7648.281213
78.0,5638,7659.072568
256.0,5552,7670.048311
56.0,5052,7679.840662
42.0,4818,7689.125414
49.0,3479,7695.875872
286.0,6284,7708.077503
23.0,2738,7713.228043
70.0,5004,7722.984394
54.0,6216,7735.017508
87.0,6008,7746.516659
204.0,4520,7755.340662
88.0,6665,7768.277913
121.0,7095,7782.100419
95.0,5800,7793.304681
48.0,4362,7801.684422
86.0,6353,7814.088115
124.0,6349,7826.371025
89.0,5621,7837.165384
91.0,5504,7847.599067
100.0,5697,7858.730358
88.0,5924,7870.189322
46.0,4416,7878.61651
236.0,6702,7891.493166
288.0,6729,7904.463019
112.0,6969,7918.0639
158.0,7720,7933.082209
26.0,2517,7937.726581
40.0,3620,7944.707571
80.0,5050,7954.508371
200.0,4329,7962.789994
85.0,4322,7971.258265
122.0,7909,7986.519569
64.0,4003,7994.312186
42.0,2216,7998.497054
174.0,5066,8008.195003
79.0,6058,8019.660448
37.0,2389,8024.307563
48.0,4371,8032.686596
73.0,4275,8040.903901
124.0,6187,8052.85626
77.0,5374,8063.214746
86.0,5545,8073.831883
51.0,4903,8083.420626
151.0,7191,8097.354193
93.0,5691,8108.350162
166.0,5324,8118.633055
88.0,5731,8129.722105
72.0,4948,8139.332506
60.0,4025,8147.003812
83.0,4929,8156.531731
106.0,6900,8169.693723
205.0,5382,8180.085789
91.0,5104,8189.954067
44.0,5035,8199.72823
223.0,5027,8209.49128
72.0,6315,8221.684675
73.0,5885,8233.02301
81.0,4885,8242.580024
48.0,3711,8249.727469
82.0,6069,8261.322365
28.0,3332,8267.795775
42.0,4669,8276.820049
27.0,3627,8283.795626
120.0,6208,8295.835546
68.0,3771,8303.062371
77.0,4603,8311.959631
103.0,5749,8323.095916
82.0,5761,8334.249781
114.0,6090,8346.031603
38.0,2645,8351.072611
53.0,3643,8358.102165
57.0,4110,8366.014169
102.0,6367,8378.286357
83.0,4522,8386.980286
53.0,4140,8394.822051
91.0,5921,8406.196955
312.0,4887,8415.625129
284.0,7035,8429.310888
25.0,3132,8435.400575
126.0,6483,8447.871088
86.0,5489,8458.372472
81.0,5332,8468.610359
36.0,4052,8476.45551
269.0,4573,8485.369255
64.0,5099,8495.228937
157.0,7206,8509.191077
36.0,3375,8515.625585
62.0,4756,8524.860343
95.0,5620,8535.708176
255.0,7205,8549.644341
66.0,4054,8557.519646
77.0,6234,8569.578665
66.0,5461,8579.925684
258.0,5179,8589.838692
206.0,4815,8599.243788
160.0,6944,8612.81239
95.0,5913,8624.546231
68.0,6085,8636.339918
67.0,5262,8646.612296
224.0,4581,8655.506636
91.0,4965,8665.147587
78.0,5853,8676.420956
49.0,3801,8683.634935
79.0,5946,8695.293635
141.0,6341,8707.514144
128.0,7054,8721.317713
57.0,4467,8729.813181
135.0,7185,8743.724808
46.0,5069,8753.423348
61.0,5481,8764.081424
51.0,4686,8773.147746
89.0,5985,8784.686022
45.0,4127,8792.611399
124.0,5946,8804.0001
78.0,4750,8813.344711
67.0,5251,8823.439481
70.0,4836,8832.744256
61.0,4865,8842.107615
98.0,5700,8853.047565
92.0,6551,8865.840035
94.0,5351,8876.10153
43.0,3647,8883.143067
226.0,6841,8896.556916
109.0,6374,8908.880172
108.0,6709,8921.895126
79.0,6048,8933.444754
82.0,5645,8944.409722
66.0,5926,8955.984079
46.0,4213,8964.089792
31.0,3470,8970.876188
65.0,4453,8979.355478
67.0,4805,8988.563462
143.0,6870,9001.986986
110.0,5572,9012.698406
71.0,4141,9020.641028
106.0,6184,9032.750162
99.0,6010,9044.342243
76.0,5665,9055.327857
96.0,5367,9065.701936
60.0,4739,9074.713023
37.0,3493,9081.379772
56.0,5023,9091.092119
52.0,5290,9101.264643
89.0,5475,9111.77554
82.0,5544,9122.451349
48.0,5082,9132.190842
103.0,6075,9143.994918
92.0,5743,9155.103658
113.0,5122,9164.881838
63.0,5186,9174.8934
68.0,5574,9185.683337
111.0,5911,9197.251604
71.0,4927,9206.696445
92.0,5733,9217.783971
144.0,6366,9230.136653
150.0,6146,9242.05478
91.0,5534,9252.832916
203.0,4599,9261.674517
215.0,5064,9271.513694
162.0,6604,9284.153268
30.0,3160,9290.290829
93.0,5435,9300.856066
97.0,6437,9313.27618
63.0,4943,9322.883825
192.0,6336,9335.115999
58.0,4756,9344.297738
66.0,5469,9354.92421
250.0,7106,9368.618686
239.0,5391,9379.103662
105.0,5807,9390.304099
45.0,4541,9399.082543
112.0,5562,9409.913838
248.0,4704,9418.941698
114.0,5615,9429.707437
125.0,6423,9442.269037
71.0,4578,9451.156606
101.0,6167,9463.105439
103.0,5950,9474.565389
127.0,5326,9484.82742
113.0,5813,9496.201633
69.0,5143,9506.035945
119.0,6526,9518.720878
66.0,5438,9529.166049
50.0,4145,9537.139209
125.0,6341,9549.551047
54.0,5195,9559.560502
61.0,4876,9568.945201
59.0,5150,9578.878913
62.0,4273,9587.107464
294.0,6163,9599.092583
83.0,5559,9609.893307
51.0,4686,9619.058558
77.0,3707,9626.127548
59.0,4321,9634.383194
76.0,5801,9645.71298
210.0,3734,9652.920348
58.0,4999,9662.491149
66.0,5301,9672.895992
66.0,5666,9683.697238
129.0,6502,9696.350877
95.0,5836,9707.620426
52.0,3896,9715.145368
60.0,4850,9724.475849
66.0,4830,9733.834141
131.0,6077,9745.580083
139.0,6201,9757.613796
57.0,4391,9766.180664
140.0,6632,9778.838794
111.0,6257,9791.014627
109.0,6090,9802.845423
86.0,5901,9814.374925
94.0,4973,9823.913957
87.0,5202,9833.976803
235.0,5022,9843.695676
93.0,5641,9854.660906
116.0,5858,9865.943033
123.0,6374,9878.204039
87.0,5378,9888.745215
110.0,6355,9900.989778
73.0,5409,9911.363428
122.0,5985,9923.066125
135.0,6708,9936.093899
98.0,5804,9947.298005
78.0,4744,9956.409451
219.0,5655,9967.376595
44.0,3799,9974.647851
127.0,6439,9987.228881
56.0,3796,9994.449346
300.0,6828,10007.708075
96.0,6140,10019.563388
77.0,5608,10030.474732
40.0,3646,10037.473833
293.0,6105,10049.336339
60.0,3118,10055.304667
52.0,5116,10065.225594
48.0,4270,10073.425878
31.0,3071,10079.319906
34.0,3567,10086.089991
42.0,4115,10094.044928
78.0,5223,10104.141708
53.0,4815,10113.568172
73.0,4358,10121.896817
60.0,4555,10130.77408
74.0,5279,10140.905424
62.0,4927,10150.544931
35.0,3466,10157.0671
92.0,5402,10167.640714
54.0,5264,10177.827254
55.0,4633,10186.804707
46.0,3928,10194.23295
112.0,5580,10205.133848
67.0,5798,10216.299054
133.0,6494,10228.936936
84.0,6268,10241.080209
88.0,5404,10251.38146
127.0,5410,10261.792576
83.0,5711,10272.839021
75.0,5147,10282.805846
139.0,4382,10291.184221
168.0,6563,10303.872913
101.0,6097,10315.433413
272.0,7108,10329.076122
62.0,4828,10338.360577
58.0,5820,10349.722386
203.0,6813,10362.902911
38.0,4403,10371.297045
159.0,7098,10385.135841
106.0,6055,10396.855935
74.0,5237,10406.877462
68.0,5990,10418.343201
53.0,4667,10427.370357
84.0,5117,10437.303061
94.0,6223,10449.383075
42.0,4223,10457.525054
25.0,3095,10463.44677
31.0,4125,10471.383646
95.0,6192,10483.385014
42.0,4626,10492.358621
45.0,4418,10500.998127
57.0,4909,10510.361883
93.0,5591,10521.147952
104.0,5494,10531.544978
99.0,6424,10544.124426
103.0,6697,10557.116801
65.0,4940,10566.598141
74.0,5630,10577.487451
44.0,3719,10584.646064
96.0,5963,10596.162539
79.0,6148,10608.014823
101.0,6190,10620.013295
170.0,5231,10630.122446
58.0,4101,10638.040986
99.0,5353,10648.317673
253.0,6822,10661.421935
111.0,5745,10672.459902
201.0,5954,10684.043272
287.0,6583,10696.652928
213.0,5901,10708.205793
144.0,6998,10721.678177
32.0,3886,10729.24118
105.0,5929,10740.66994
81.0,5517,10751.419415
194.0,4662,10760.395651
156.0,7175,10774.349832
363.0,6858,10787.454317
91.0,4455,10795.974164
320.0,6283,10808.224919
143.0,6973,10821.669247
57.0,4555,10830.452147
123.0,6161,10842.437864
92.0,4919,10851.874881
322.0,7286,10865.985492
254.0,7575,10880.713478
202.0,7083,10894.471344
260.0,5956,10905.771016
287.0,8164,10921.651019
150.0,7022,10935.222816
275.0,8270,10951.284482
216.0,5963,10962.871959
164.0,6433,10975.286406
276.0,4749,10984.60049
344.0,7245,10998.594831
95.0,5153,11008.288854
300.0,7410,11022.702897
129.0,6065,11034.394193
219.0,4891,11043.687109
207.0,5555,11054.523985
89.0,6197,11066.562011
57.0,3644,11073.548397
148.0,6345,11085.817129
107.0,3633,11092.763345
72.0,5496,11103.31284
76.0,4196,11111.375822
357.0,8475,11127.923704
65.0,5565,11138.746159
102.0,5328,11148.968459
113.0,6627,11161.890762
251.0,5809,11173.068372
232.0,5539,11183.672199
133.0,6512,11196.362488
127.0,6361,11208.65349
100.0,6275,11220.684348
52.0,4753,11229.872767
100.0,6020,11241.270271
85.0,6447,11253.850469
247.0,7696,11268.829863
215.0,6073,11280.489762
136.0,6080,11292.139103
148.0,4915,11301.71202
364.0,6969,11315.222266
168.0,6969,11328.757159
72.0,5672,11339.657157
266.0,7207,11353.535715
84.0,4853,11362.919868
131.0,5723,11374.000731
225.0,5944,11385.524405
72.0,5028,11395.208981
73.0,3495,11401.969391
316.0,4941,11411.416441
149.0,6400,11423.962705
97.0,5143,11433.695384
118.0,6380,11446.176095
120.0,6211,11458.13328
108.0,6028,11469.559267
120.0,5824,11480.985216
219.0,4707,11490.038156
135.0,6482,11502.543386
90.0,5382,11512.999529
245.0,5939,11524.276612
75.0,4493,11533.064528
244.0,6555,11545.631643
125.0,3269,11552.059695
270.0,5316,11562.28229
177.0,7102,11576.22227
127.0,6043,11587.686228
274.0,6399,11600.169993
30.0,3052,11605.861917
59.0,4164,11613.889192
76.0,5041,11623.586462
172.0,6775,11636.628547
288.0,5936,11648.204337
180.0,5700,11659.207639
92.0,3950,11666.739363
259.0,6152,11678.667858
295.0,7078,11692.415812
117.0,5333,11702.466137
53.0,4116,11710.266544
34.0,3188,11716.372316
55.0,4613,11725.290504
62.0,3901,11732.717246
279.0,6570,11745.512319
154.0,6817,11758.714347
98.0,5807,11770.114628
222.0,6106,11781.808531
295.0,7184,11795.727817
146.0,6172,11807.715578
223.0,4059,11815.571082
269.0,4609,11824.51266
161.0,6926,11837.925263
81.0,4774,11847.115447
167.0,6962,11860.692533
154.0,6328,11872.941572
90.0,4229,11881.043585
295.0,5710,11892.140317
80.0,4815,11901.47594
223.0,5079,11911.011989
128.0,6109,11922.938167
247.0,5830,11934.128853
257.0,6832,11947.322562
243.0,7561,11961.895644
151.0,4347,11970.440827
127.0,6667,11983.144403
148.0,6394,11995.664049
199.0,5569,12006.358384
315.0,6739,12019.35065
274.0,5952,12030.981541
86.0,4794,12040.211915
114.0,5523,12050.944982
245.0,5234,12061.050605
65.0,4655,12070.046474
240.0,7696,12085.102067
181.0,6659,12098.147817
123.0,6267,12110.234919
142.0,5687,12121.217789
250.0,7021,12134.754306
205.0,5673,12145.740869
274.0,5748,12156.816095
154.0,5868,12168.319923
286.0,7016,12181.850865
212.0,6390,12194.338825
87.0,4884,12203.571958
116.0,5623,12214.272408
311.0,6946,12227.429188
82.0,5623,12238.333768
16.0,2770,12243.605652
79.0,5018,12253.359551
47.0,4210,12261.450996
34.0,3939,12269.112879
343.0,7211,12282.977676
322.0,6607,12295.601652
78.0,4877,12305.200933
220.0,7980,12320.550688
212.0,4341,12329.072869
119.0,4237,12337.112503
370.0,7949,12352.502434
305.0,8013,12367.981348
169.0,7000,12381.485096
147.0,5570,12392.338742
141.0,6071,12404.154283
258.0,6583,12416.794533
60.0,5652,12427.774735
116.0,4906,12437.292229
152.0,5772,12448.498821
125.0,4974,12457.990924
150.0,5878,12469.451281
242.0,4908,12478.755707
267.0,8610,12495.503287
298.0,5791,12506.683607
345.0,5745,12517.840745
262.0,5194,12527.862678
255.0,4968,12537.581625
151.0,7046,12551.100436
263.0,6983,12564.781063
176.0,6131,12576.65853
69.0,5515,12587.229531
81.0,5411,12597.814873
256.0,4541,12606.595125
110.0,5805,12617.75675
287.0,5719,12628.852689
3.0,970,12630.633434
180.0,7508,12645.101887
324.0,6963,12658.531546
134.0,5691,12669.549883
220.0,6600,12682.264504
275.0,5878,12693.735195
125.0,5464,12704.192875
283.0,5477,12714.844807
281.0,6106,12726.523157
330.0,6545,12739.28766
167.0,6044,12751.143085
293.0,6793,12764.220104
297.0,7747,12779.279998
82.0,6048,12791.07599
102.0,5010,12800.618354
294.0,7581,12815.390731
90.0,5029,12825.201719
80.0,5474,12835.68241
338.0,6607,12848.451218
58.0,4557,12857.306143
353.0,7112,12870.899417
254.0,5985,12882.427467
316.0,8417,12898.727302
41.0,4267,12906.916533
161.0,5743,12918.076397
280.0,7253,12932.270886
216.0,3774,12939.467779
208.0,7355,12953.724512
317.0,5983,12965.389251
48.0,4740,12974.498943
61.0,5080,12984.189322
128.0,5318,12994.595268
82.0,4915,13004.020474
350.0,8652,13020.897025
318.0,7735,13035.880832
174.0,7471,13050.130043
94.0,4345,13058.645635
97.0,4688,13067.720159
332.0,7738,13082.57013
113.0,5636,13093.470232
276.0,7322,13107.640614
113.0,5724,13118.685273
84.0,4923,13128.137206
344.0,8117,13143.923256
130.0,4955,13153.426828
307.0,7139,13167.311351
384.0,7568,13182.033392
329.0,5823,13193.111224
245.0,7349,13207.335318
252.0,7021,13221.059166
106.0,6642,13233.961949
220.0,5873,13245.293405
76.0,4592,13254.145351
353.0,8571,13270.912642
310.0,7819,13286.092129
233.0,11180,13307.571306
174.0,7187,13321.445233
329.0,7712,13336.308378
330.0,6793,13349.416266
285.0,5932,13360.982414
12.0,1804,13364.320919
317.0,7045,13377.997427
28.0,2773,13383.304131
317.0,6429,13395.831363
172.0,6452,13408.149387
308.0,7015,13421.47814
327.0,8295,13437.60674
212.0,6914,13450.82849
254.0,5382,13461.096571
308.0,7139,13474.910057
331.0,5717,13485.902999
341.0,6382,13498.215834
299.0,6067,13509.99948
294.0,6150,13521.91821
44.0,2485,13526.744133
194.0,7376,13540.932445
279.0,7458,13555.351939
159.0,5238,13565.441205
327.0,7543,13580.139889
55.0,3252,13586.375145
350.0,7589,13601.157295
344.0,6169,13613.156303
278.0,5777,13624.266029
313.0,7643,13638.827435
212.0,7640,13653.656651
370.0,6393,13665.999002
308.0,7981,13681.423433
173.0,6372,13693.744709
275.0,6618,13706.568186
153.0,5401,13716.921388
205.0,6086,13728.84897
69.0,4208,13736.866515
283.0,5009,13746.470353
347.0,6931,13759.969735
289.0,6705,13772.959784
253.0,5401,13783.322765
269.0,6877,13796.834864
18.0,3307,13803.106006
278.0,7383,13817.412191
331.0,6273,13829.446455
45.0,4511,13838.106942
305.0,7350,13852.296761
95.0,5259,13862.253679
34.0,3949,13869.937199
266.0,7137,13883.859381
32.0,3613,13890.774161
74.0,5009,13900.162908
196.0,6774,13913.11619
301.0,6605,13926.074428
308.0,6015,13937.715651
81.0,3998,13945.32052
213.0,5793,13956.588495
71.0,3522,13963.214708
261.0,5344,13973.643951
282.0,6653,13986.45867
84.0,4450,13994.984183
63.0,3393,14001.518256
269.0,7575,14016.105541
136.0,6111,14028.010852
171.0,6455,14040.442666
207.0,6112,14052.283978
294.0,6943,14065.867702
296.0,6380,14078.150373
154.0,7715,14093.173877
161.0,6638,14106.05237
330.0,7598,14120.787825
298.0,6929,14134.271026
162.0,6280,14146.42601
46.0,3781,14153.676097
123.0,6182,14165.689528
232.0,6389,14178.106825
128.0,6233,14190.131936
107.0,5789,14201.310107
353.0,6849,14214.519731
287.0,8007,14230.025965
121.0,6624,14242.902466
300.0,7101,14256.692569
217.0,5741,14267.809374
384.0,5627,14278.696973
360.0,4497,14287.281313
135.0,5917,14298.812382
210.0,6548,14311.561998
229.0,6420,14323.911341
265.0,7316,14338.067322
87.0,5379,14348.373391
132.0,6075,14360.192628
185.0,5967,14371.859989
131.0,5985,14383.377282
284.0,7563,14398.120418
112.0,5039,14407.926919
322.0,6350,14420.191706
213.0,6681,14433.155542
301.0,6721,14446.227499
102.0,5922,14457.662522
60.0,3437,14464.310935
277.0,6495,14476.81461
293.0,7136,14490.728985
159.0,6621,14503.57899
299.0,8108,14519.409673
297.0,7671,14534.169453
325.0,6392,14546.599174
177.0,7001,14560.124876
286.0,7188,14574.169446
230.0,5608,14585.026044
223.0,5297,14595.271067
178.0,6153,14607.151221
274.0,7313,14621.346766
325.0,7123,14635.195376
122.0,5172,14645.226977
345.0,4567,14654.181068
237.0,5245,14664.125523
138.0,6325,14676.410383
237.0,6175,14688.355077
87.0,5877,14699.68983
253.0,5835,14711.137003
147.0,6445,14723.501406
261.0,5265,14733.649013
222.0,5085,14743.476367
263.0,7476,14757.910682
273.0,6429,14770.500075
131.0,5947,14781.939533
219.0,6013,14793.649215
148.0,5923,14805.02878
264.0,7334,14819.380054
141.0,6746,14832.49491
127.0,5933,14843.880212
335.0,7364,14858.159478
265.0,7431,14872.457431
111.0,4747,14881.472986
318.0,6379,14893.621495
354.0,8400,14909.817592
143.0,6490,14922.446562
90.0,5533,14933.22333
66.0,3473,14939.74599
144.0,6521,14952.478349
127.0,5888,14963.830665
153.0,6402,14976.325225
199.0,4536,14984.970209
333.0,7557,14999.69154
322.0,7502,15014.179245
230.0,5757,15025.444165
296.0,6380,15037.726905
177.0,6037,15049.482561
263.0,5531,15060.081402
270.0,6860,15073.364418
324.0,6147,15085.303402
293.0,7211,15099.4087
130.0,6561,15112.079179
150.0,6338,15124.32272
150.0,7264,15138.404983
47.0,3816,15145.876284
174.0,5482,15156.379527
160.0,5783,15167.570943
259.0,4937,15177.210167
141.0,7146,15191.064529
77.0,5079,15200.634933
130.0,6764,15213.676411
146.0,6373,15226.166298
210.0,6400,15238.540985
249.0,7642,15253.402851
242.0,5339,15263.637595
251.0,5700,15274.714457
203.0,7052,15288.454739
97.0,6287,15300.596051
67.0,5150,15310.629315
51.0,5402,15321.027503
230.0,6086,15332.862474
284.0,6759,15345.942636
23.0,3255,15352.108152
271.0,6648,15365.06202
237.0,4982,15374.76899
38.0,2679,15379.836246
179.0,6723,15392.838445
304.0,5241,15402.964573
305.0,7335,15417.144774
328.0,7307,15431.319281
324.0,6076,15443.063714
220.0,4172,15451.030178
152.0,5909,15462.379264
259.0,7707,15477.298015
259.0,5726,15488.303072
270.0,7551,15502.987812
236.0,6848,15516.267387
277.0,7395,15530.730596
223.0,5496,15541.294367
233.0,5505,15551.99959
126.0,5363,15562.312018
77.0,3216,15568.425759
236.0,5696,15579.499538
74.0,4532,15588.284805
209.0,6268,15600.423945
277.0,7344,15614.499952
99.0,5509,15625.162145
180.0,5662,15636.003494
315.0,7473,15650.279845
331.0,6549,15662.857935
315.0,7994,15678.521754
346.0,6879,15691.857821
235.0,6511,15704.305382
316.0,8278,15720.419214
278.0,7506,15735.099748
215.0,5979,15746.771305
353.0,7344,15760.964208
301.0,7492,15775.258516
109.0,5695,15786.259337
226.0,6395,15798.751935
202.0,6131,15810.511151
209.0,5822,15821.930892
110.0,5101,15831.810704
76.0,5182,15841.883385
273.0,7077,15855.455079
157.0,6369,15867.930319
337.0,5591,15878.652049
273.0,6512,15891.334716
287.0,7143,15905.194702
246.0,6532,15917.797999
251.0,4118,15925.689611
262.0,6691,15938.488845
257.0,7978,15953.898176
297.0,7931,15969.277848
318.0,7484,15983.662675
189.0,5481,15994.193524
238.0,6482,16006.691379
323.0,5777,16017.834281
273.0,7331,16032.01088
159.0,5871,16043.315659
278.0,5129,16053.252307
258.0,7337,16067.508487
221.0,5829,16078.952791
242.0,7426,16093.089793
274.0,6720,16106.102583
324.0,7359,16120.328306
301.0,6825,16133.476668
305.0,7163,16147.128299
289.0,8281,16163.108213
141.0,6369,16175.433681
154.0,6067,16187.282593
126.0,6147,16199.149898
273.0,5583,16209.834219
343.0,7601,16224.54172
244.0,7251,16238.495209
270.0,6991,16252.000712
39.0,3663,16259.017357
346.0,7911,16274.348598
117.0,6062,16286.098121
241.0,7499,16300.631338
295.0,7740,16315.5396
345.0,6672,16328.373289
89.0,6575,16340.962947
314.0,5769,16352.097419
283.0,5840,16363.59581
208.0,7302,16377.770791
215.0,7360,16392.003424
328.0,8026,16407.72431
328.0,12301,16431.550252
255.0,6489,16444.17427
225.0,3528,16450.958384
260.0,5895,16462.344279
274.0,6809,16475.526188
325.0,7415,16489.971168
287.0,6790,16503.084835
111.0,4950,16512.383534
312.0,7804,16527.391301
298.0,7164,16541.289296
372.0,7598,16556.041885
173.0,7549,16570.804532
178.0,6432,16583.243239
352.0,8286,16599.171131
45.0,4063,16606.935013
362.0,8423,16623.283516
285.0,7024,16636.89476
302.0,4537,16645.592414
91.0,6274,16657.672206
242.0,6418,16670.294316
344.0,8359,16686.260962
276.0,7210,16700.238067
349.0,7211,16714.206402
330.0,7606,16729.041325
264.0,7973,16744.374214
322.0,6691,16757.243195
275.0,5666,16768.182861
268.0,6347,16780.443189
125.0,5575,16791.189689
299.0,7721,16806.061681
309.0,7324,16820.184484
192.0,6857,16833.305679
113.0,4623,16842.200536
291.0,5164,16852.22355
344.0,7120,16866.087903
273.0,5843,16877.230388
266.0,6324,16889.422096
335.0,8245,16905.259866
296.0,5710,16916.27184
337.0,8329,16932.610397
21.0,2395,16937.058322
335.0,7143,16950.969653
311.0,7378,16965.217592
96.0,5757,16976.264377
63.0,5113,16986.051887
107.0,6221,16998.095557
218.0,6556,17010.822804
263.0,5297,17020.87192
260.0,4234,17029.03315
275.0,6737,17042.139724
253.0,5718,17053.160802
197.0,4851,17062.464039
338.0,5407,17072.83746
75.0,4460,17081.557918
309.0,7907,17096.839685
241.0,6780,17109.955858
185.0,6302,17121.963529
332.0,6808,17135.099553
325.0,7568,17149.835673
289.0,7222,17163.889172
276.0,7233,17177.792837
44.0,4406,17186.054353
182.0,6813,17199.13206
284.0,5346,17209.485164
294.0,5879,17220.724804
235.0,4908,17230.306433
230.0,5686,17241.336242
210.0,5426,17251.726583
252.0,6348,17263.950938
293.0,5174,17273.978914
350.0,6916,17287.534155
298.0,7693,17302.09363
246.0,7940,17317.654523
161.0,3807,17324.970432
300.0,6852,17338.194257
59.0,5078,17348.136983
331.0,8422,17364.443827
122.0,5583,17375.063396
359.0,8674,17391.964122
311.0,6308,17404.13434
309.0,6990,17417.789643
117.0,5276,17427.905201
351.0,5251,17437.902315
295.0,6516,17450.477115
359.0,7776,17465.465527
343.0,7067,17478.789742
394.0,7415,17493.087177
318.0,11280,17514.904261
299.0,7639,17529.637614
328.0,7905,17545.062153
289.0,6663,17558.010068
351.0,6867,17571.161916
280.0,7228,17585.188456
340.0,7161,17599.094299
366.0,7724,17614.097281
355.0,6587,17626.683224
327.0,5631,17637.462647
362.0,8289,17653.451916
366.0,6568,17666.0784
301.0,7862,17681.192698
161.0,6096,17692.866143
324.0,7052,17706.574479
158.0,6585,17719.194274
171.0,6278,17731.345571
349.0,8259,17747.25268
134.0,6388,17759.630756
306.0,7417,17774.007149
343.0,6932,17787.553575
313.0,7285,17801.580912
248.0,6623,17814.318386
381.0,8529,17831.033689
256.0,5477,17841.540044
328.0,7730,17856.50716
123.0,6228,17868.593698
379.0,8003,17884.235824
345.0,6393,17896.577285
255.0,5431,17907.164651
331.0,7579,17921.743345
79.0,3720,17929.070527
170.0,6569,17941.583996
274.0,5347,17951.800194
347.0,6760,17964.595926
315.0,6565,17977.153707
333.0,7703,17991.783978
320.0,7252,18005.703672
298.0,10070,18025.159797
352.0,7198,18038.897589
428.0,10651,18059.269577
297.0,6491,18071.613747
338.0,7949,18086.738165
316.0,7361,18101.007538
321.0,7218,18114.984243
157.0,6836,18128.110191
245.0,5208,18138.06506
324.0,9035,18155.566647
263.0,8517,18172.201619
311.0,8032,18187.396466
58.0,4238,18195.465441
357.0,6052,18207.178445
307.0,5319,18217.281246
343.0,6882,18230.761486
298.0,7759,18245.798844
265.0,6847,18258.977154
296.0,7439,18273.204241
84.0,5756,18284.33774
357.0,7748,18299.422636
367.0,6724,18312.441317
246.0,5296,18322.755235
230.0,5019,18332.258286
335.0,7106,18346.070745
319.0,6669,18359.055033
90.0,4752,18368.211696
160.0,3222,18374.336795
137.0,6011,18386.00909
228.0,6863,18399.317704
346.0,8894,18416.408281
85.0,4655,18425.207335
383.0,7970,18440.733718
29.0,3039,18446.438128
335.0,5819,18457.799846
321.0,6139,18469.742475
233.0,6232,18481.825499
368.0,6436,18494.235884
261.0,6129,18506.117742
205.0,5005,18515.882398
364.0,6922,18529.282156
282.0,6786,18542.20793
367.0,6693,18554.945053
326.0,6992,18568.326003
314.0,7263,18582.352432
316.0,6669,18595.038926
335.0,8433,18611.292502
277.0,6979,18624.664641
256.0,7275,18638.659068
292.0,6168,18650.551606
300.0,7197,18664.430825
284.0,7553,18679.109205
200.0,6815,18692.31211
246.0,5399,18702.649735
57.0,5664,18713.62795
352.0,7705,18728.619337
185.0,5327,18738.899191
237.0,7137,18752.61579
298.0,7346,18766.73353
304.0,8395,18783.191253
301.0,4754,18792.36814
313.0,8541,18808.885842
